Client,Warehouse,Product,2022-02-14,2022-02-21,2022-02-28
0,1,367,26.86,26.86,15.785714
0,1,639,50.77,50.77,54.245716
0,1,655,20.976667,20.976667,22.815334
0,1,1149,6.07,6.07,6.3957143
0,1,1485,,,
0,1,1965,23.846666,23.846666,22.36381
0,1,1969,15.71,15.71,17.758572
0,1,3179,23.960001,23.960001,14.428572
0,1,3234,3.57,3.57,3.1928573
0,1,3463,14.54,14.54,25.742857
0,1,3515,9.89,9.89,11.227142
0,1,4337,2.2900002,2.2900002,2.29
0,1,4431,36.355,36.355,37.00643
0,1,5317,8.29,8.29,6.0271425
0,1,5604,,,
0,1,5619,31.16,31.16,34.9625
0,1,5657,6.96,6.96,2.0485713
0,1,5871,19.5,19.5,19.748571
0,1,6341,4.5,4.5,5.0142856
0,1,6898,31.460001,31.460001,27.277143
0,1,7022,11.89,11.89,15.498571
0,1,7186,29.73,29.73,39.39
0,1,7457,10.46,10.46,5.4199996
0,1,7469,,,
0,1,7661,44.079998,44.079998,46.825
0,1,7984,2.6399999,2.6399999,5.717143
0,1,8011,117.236664,117.236664,115.11666
0,1,8157,1.79,1.79,1.61
0,1,8264,64.46,64.46,53.977142
0,1,8468,26.539999,26.539999,22.039999
0,1,8587,9.5,9.5,13.494286
0,1,8869,23.429998,23.429998,20.905714
0,1,10705,22.570002,22.570002,18.952856
0,1,11000,,,26.13
0,1,11015,2.07,2.07,3.45
0,1,11526,21.070002,21.070002,25.792858
0,1,11552,,,
0,1,11983,6.61,6.61,7.552857
0,1,12171,149.43001,149.43001,121.96715
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,128.13599,128.13599,109.166336
0,3,400,39.445312,39.445312,38.840115
0,3,439,42.77529,42.77529,42.883854
0,3,1102,19.919582,19.919582,20.402702
0,3,1154,148.26747,148.26747,145.82704
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.948277,18.948277,18.2923
0,3,1704,15.685455,15.685455,15.261559
0,3,2119,,,
0,3,2391,,,
0,3,2506,5.9908333,5.9908333,1.8767064
0,3,2628,44.068123,44.068123,48.103596
0,3,2838,,,
0,3,2884,2.7252066,2.7252066,7.9539433
0,3,2949,52.15698,52.15698,50.79078
0,3,3401,20.810001,20.810001,19.769999
0,3,3419,55.068336,55.068336,54.232433
0,3,3520,28.531853,28.531853,28.20011
0,3,3583,12.859535,12.859535,13.652226
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,51.78808,51.78808,57.814392
0,3,4520,,,
0,3,4592,5.8468347,5.8468347,13.385862
0,3,5023,,,
0,3,5274,,,
0,3,5376,21.552963,21.552963,21.415537
0,3,5456,34.112007,34.112007,33.349617
0,3,5493,183.99747,183.99747,181.9642
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,25.772001,25.772001,26.377144
0,3,5933,38.8,38.8,38.776573
0,3,6100,53.458332,53.458332,52.714775
0,3,6289,,,
0,3,6436,42.666035,42.666035,41.71305
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,,,46.834442
0,3,7299,43.564167,43.564167,43.02988
0,3,7363,18.443913,18.443913,18.533356
0,3,7918,42.833656,42.833656,42.54948
0,3,8087,,,
0,3,8123,66.54624,66.54624,65.37529
0,3,8196,,,
0,3,8313,46.96895,46.96895,45.505245
0,3,8439,36.34883,36.34883,35.714535
0,3,8689,33.306667,33.306667,32.38933
0,3,8754,49.62223,49.62223,51.04649
0,3,8851,3.59856,3.59856,9.6635475
0,3,8868,,,
0,3,8874,29.482122,29.482122,28.874979
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,91.62347,91.62347,91.01687
0,3,9841,25.449411,25.449411,24.05645
0,3,10278,,,
0,3,10359,50.434998,50.434998,51.559753
0,3,10500,33.410503,33.410503,32.258224
0,3,11146,39.85767,39.85767,47.278484
0,3,11374,6.0593967,6.0593967,6.009041
0,3,11418,48.817028,48.817028,48.19519
0,3,11496,29.381342,29.381342,24.856909
0,3,11611,,,
0,3,12086,166.27466,166.27466,165.01611
0,3,12167,,,
0,3,12288,52.53381,52.53381,50.68409
0,3,12346,,,
0,3,12891,10.2275,10.2275,2.0760715
0,3,13799,,,
0,3,13830,,,
0,3,13842,69.6334,69.6334,69.39477
0,3,13867,13.208236,13.208236,13.202832
0,3,13996,,,
0,3,14320,,,
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,5.18,5.18,4.6657143
0,20,8264,4.75,4.75,4.2442856
0,20,8587,,,
0,44,207,27.0,27.0,18.143078
0,44,355,31.210001,31.210001,14.161428
0,44,394,,,
0,44,1345,11.29,11.29,11.29
0,44,1768,6.21,6.21,8.327143
0,44,2277,68.020004,68.020004,65.34595
0,44,2622,8.86,8.86,4.1714287
0,44,2762,32.11,32.11,13.741429
0,44,3283,21.125,21.125,23.524063
0,44,4673,172.16667,172.16667,122.28889
0,44,4801,,,
0,44,4893,46.5,46.5,26.52
0,44,5147,34.57,34.57,23.136665
0,44,5513,9.82,9.82,10.471429
0,44,5563,1.0400001,1.0400001,1.04
0,44,5921,38.79,38.79,13.95
0,44,5924,23.789999,23.789999,5.1385717
0,44,8140,,,
0,44,8654,,,
0,44,8726,37.66,37.66,24.925
0,44,9290,7.0,7.0,6.391429
0,44,9438,25.960001,25.960001,30.88857
0,44,9541,0.79,0.79,0.79
0,44,10021,46.109997,46.109997,34.212856
0,44,10424,19.25,19.25,25.896152
0,44,10798,6.71,6.71,11.99
0,44,11524,113.99,113.99,105.71
0,44,11575,,,
0,44,11756,32.82,32.82,32.489033
0,44,12063,9.5,9.5,17.145714
0,44,12276,44.109997,44.109997,45.12143
0,44,12360,3.5400002,3.5400002,3.54
0,44,12651,,,
