Client,Warehouse,Product,2021-08-30,2021-09-06,2021-09-13
0,1,367,16.415714,14.93,14.93
0,1,639,91.94929,92.665,92.665
0,1,655,22.954231,22.682499,22.682499
0,1,1149,8.184286,8.2699995,8.2699995
0,1,1485,,,
0,1,1965,25.578573,25.856667,25.856667
0,1,1969,19.227499,19.085001,19.085001
0,1,3179,,,
0,1,3234,2.1928573,1.7299999,1.7299999
0,1,3463,23.031668,22.4,22.4
0,1,3515,10.035714,9.03,9.03
0,1,4337,35.93214,34.835,34.835
0,1,4431,29.984232,30.7925,30.7925
0,1,5317,3.607143,4.4700003,4.4700003
0,1,5604,,,
0,1,5619,31.189583,31.692501,31.692501
0,1,5657,9.517143,8.1,8.1
0,1,5871,30.994446,35.43,35.43
0,1,6341,13.578572,12.97,12.97
0,1,6898,25.186666,23.25,23.25
0,1,7022,21.044117,20.856667,20.856667
0,1,7186,41.665,46.085,46.085
0,1,7457,6.9614286,8.429999,8.429999
0,1,7469,,,
0,1,7661,51.595215,54.51,54.51
0,1,7984,18.505713,21.6,21.6
0,1,8011,90.873215,91.2325,91.2325
0,1,8157,3.2942855,2.6000001,2.6000001
0,1,8264,57.505714,57.8,57.8
0,1,8468,10.181428,9.03,9.03
0,1,8587,33.595,33.05,33.05
0,1,8869,37.25143,41.3,41.3
0,1,10705,28.53143,32.1,32.1
0,1,11000,,,
0,1,11015,2.6342857,2.8999999,2.8999999
0,1,11526,41.231426,45.399998,45.399998
0,1,11552,,,
0,1,11983,17.614286,16.0,16.0
0,1,12171,38.747143,28.27,28.27
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,127.37754,130.11429,130.11429
0,3,400,40.20169,40.33418,40.33418
0,3,439,44.331303,44.3,44.3
0,3,1102,22.342722,22.312332,22.312332
0,3,1154,134.46254,151.22319,151.22319
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.637653,18.623571,18.623571
0,3,1704,15.508612,15.501875,15.501875
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.5624704,6.5946155,6.5946155
0,3,2628,44.156326,48.87619,48.87619
0,3,2838,,,
0,3,2884,16.133204,18.282679,18.282679
0,3,2949,53.47355,53.522892,53.522892
0,3,3401,22.288572,21.814285,21.814285
0,3,3419,54.657803,54.145,54.145
0,3,3520,27.761951,27.129032,27.129032
0,3,3583,14.484787,14.66675,14.66675
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,62.035717,62.15173,62.15173
0,3,4520,,,
0,3,4592,19.093288,20.537945,20.537945
0,3,5023,,,
0,3,5274,,,
0,3,5376,,,
0,3,5456,28.742668,26.555744,26.555744
0,3,5493,187.48955,187.90155,187.90155
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,28.103548,27.93,27.93
0,3,5933,40.880074,40.842777,40.842777
0,3,6100,53.52439,53.358826,53.358826
0,3,6289,,,
0,3,6436,43.69212,43.66644,43.66644
0,3,6581,,,
