Client,Warehouse,Product,2023-06-12,2023-06-19,2023-06-26
0,1,367,,52.53,52.53
0,1,639,106.06,120.21715,87.91
0,1,655,30.7825,29.660002,30.51
0,1,1149,34.713333,,
0,1,1485,29.35,,29.351429
0,1,1965,33.099,32.377693,31.276667
0,1,1969,41.183334,34.42,38.286667
0,1,3179,36.87,38.15,38.149998
0,1,3234,,26.02,
0,1,3463,,,61.73
0,1,3515,92.35,,
0,1,4337,66.19,47.47,66.1925
0,1,4431,39.97333,39.976,38.62
0,1,5317,43.34,,
0,1,5604,,,
0,1,5619,49.89,49.89333,49.89
0,1,5657,39.98,,
0,1,5871,37.34,37.219,33.646667
0,1,6341,,83.25,90.7
0,1,6898,51.79,46.53,51.75
0,1,7022,42.61,30.56,
0,1,7186,52.525,51.846,50.965
0,1,7457,,,49.89
0,1,7469,35.925,,35.93
0,1,7661,53.978573,54.149998,54.15
0,1,7984,,69.585,
0,1,8011,148.07167,137.89685,134.38226
0,1,8157,,,
0,1,8264,130.48001,135.21,
0,1,8468,,,
0,1,8587,50.2,50.203335,48.03
0,1,8869,,36.01,43.66
0,1,10705,49.89333,49.89,49.896667
0,1,11000,33.039997,34.92125,37.3425
0,1,11015,28.04,31.21,
0,1,11526,,,53.6925
0,1,11552,,,
0,1,11983,,31.57,
0,1,12171,,248.88,174.87
0,1,12298,,,143.21666
0,1,14160,,38.461666,38.46
0,1,14311,58.3,58.3,58.3
0,3,0,,,113.07692
0,3,400,36.931812,35.042645,38.15
0,3,439,41.65,41.65,41.65
0,3,1102,21.482025,21.904667,21.867203
0,3,1154,137.98405,129.53607,143.68672
0,3,1181,0.0,0.0,0.0
0,3,1274,0.21,0.21,0.21
0,3,1536,17.469568,18.899855,18.89986
0,3,1704,14.7,14.7,14.700001
0,3,2119,5.83296,6.027852,5.687918
0,3,2391,0.052972972,0.30882353,0.23849559
0,3,2506,5.8036366,2.549741,6.1860466
0,3,2628,51.8,51.8,50.85818
0,3,2838,,,
0,3,2884,1.7627673,4.002936,9.709259
0,3,2949,42.757145,48.062588,46.253403
0,3,3401,23.800001,23.8,23.8
0,3,3419,53.9,53.9,53.9
0,3,3520,28.474152,28.471275,28.418276
0,3,3583,10.526582,3.583921,10.034062
0,3,3702,20.300001,20.300001,20.300001
0,3,3751,0.0,0.0,0.0
0,3,3778,3.5,3.5,3.5
0,3,4285,55.741325,53.16021,57.399998
0,3,4520,0.315,0.57,0.51428574
0,3,4592,4.4565363,9.055489,16.765408
0,3,5023,7.0,7.0,7.0
0,3,5274,46.836365,47.485954,47.71606
0,3,5376,21.0,21.0,21.0
0,3,5456,31.557028,22.128708,32.411785
0,3,5493,174.93001,173.14955,174.93
0,3,5512,,,
0,3,5599,0.0,0.0,0.0
0,3,5824,14.0,14.0,14.0
0,3,5901,27.300001,27.300001,27.3
0,3,5933,39.2,35.82069,39.2
0,3,6100,53.55,40.56818,53.55
0,3,6289,0.42,0.42,0.4198077
0,3,6436,41.484055,38.83902,41.899467
0,3,6581,20.300001,20.3,19.355814
0,3,6614,0.0,0.0,0.0
0,3,6816,,,
0,3,6838,,,0.7
0,3,7256,44.1,44.1,44.1
0,3,7299,42.0,42.0,42.0
0,3,7363,18.9,2.8802266,18.33015
0,3,7918,42.0,42.0,42.0
0,3,8087,0.0,0.0,0.0
0,3,8123,60.91107,57.662632,62.86
0,3,8196,0.0,0.0033492823,0.0
0,3,8313,44.1,44.1,43.508057
0,3,8439,35.63,35.629997,35.63
0,3,8689,32.90011,32.9,32.90004
0,3,8754,47.82266,44.097805,50.050003
0,3,8851,2.5306706,5.860555,14.191393
0,3,8868,1.4,1.4000001,1.4
0,3,8874,29.245762,29.75,29.750023
0,3,9003,0.084134616,0.30631277,0.74053454
0,3,9025,,,
0,3,9055,41.300003,41.3,41.3
0,3,9771,89.6,89.6,89.6
0,3,9841,24.93225,24.93,24.888622
0,3,10278,,21.0,21.0
0,3,10359,48.32742,45.22362,50.05
0,3,10500,32.899998,30.631035,31.314459
0,3,11146,29.71444,41.669292,46.601315
0,3,11374,4.078858,6.050863,5.962021
0,3,11418,46.376953,46.82595,46.898262
0,3,11496,28.9705,27.38697,24.608622
0,3,11611,1.4,,1.4
