Client,Warehouse,Product,2023-08-14,2023-08-21,2023-08-28
0,1,367,1.0,0.0,1.0
0,1,639,5.0,6.0,5.0
0,1,655,2.0,9.0,8.0
0,1,1149,1.0,0.0,2.0
0,1,1485,2.0,1.0,1.0
0,1,1965,34.0,42.0,48.0
0,1,1969,2.0,3.0,1.0
0,1,3179,1.0,1.0,9.0
0,1,3234,0.0,1.0,1.0
0,1,3463,0.0,0.0,1.0
0,1,3515,0.0,0.0,0.0
0,1,4337,3.0,1.0,5.0
0,1,4431,6.0,15.0,10.0
0,1,5317,0.0,0.0,0.0
0,1,5604,0.0,0.0,0.0
0,1,5619,6.0,5.0,7.0
0,1,5657,1.0,0.0,3.0
0,1,5871,4.0,5.0,10.0
0,1,6341,1.0,0.0,0.0
0,1,6898,2.0,1.0,3.0
0,1,7022,1.0,2.0,0.0
0,1,7186,1.0,2.0,5.0
0,1,7457,1.0,3.0,2.0
0,1,7469,4.0,13.0,0.0
0,1,7661,15.0,18.0,11.0
0,1,7984,0.0,0.0,4.0
0,1,8011,22.0,14.0,30.0
0,1,8157,0.0,0.0,0.0
0,1,8264,3.0,1.0,11.0
0,1,8468,0.0,0.0,0.0
0,1,8587,2.0,1.0,5.0
0,1,8869,1.0,2.0,2.0
0,1,10705,2.0,1.0,3.0
0,1,11000,11.0,7.0,9.0
0,1,11015,0.0,0.0,1.0
0,1,11526,6.0,2.0,1.0
0,1,11552,0.0,0.0,0.0
0,1,11983,0.0,1.0,1.0
0,1,12171,0.0,0.0,0.0
0,1,12298,0.0,0.0,0.0
0,1,14160,0.0,4.0,1.0
0,1,14311,2.0,1.0,4.0
0,3,0,17.0,382.0,264.0
0,3,400,601.0,785.0,902.0
0,3,439,87.0,508.0,397.0
0,3,1102,115.0,179.0,169.0
0,3,1154,577.0,733.0,949.0
0,3,1181,10.0,369.0,255.0
0,3,1274,0.0,1.0,0.0
0,3,1536,228.0,180.0,227.0
0,3,1704,419.0,0.0,0.0
0,3,2119,219.0,381.0,1922.0
0,3,2391,89.0,127.0,182.0
0,3,2506,112.0,274.0,112.0
0,3,2628,117.0,219.0,216.0
0,3,2838,0.0,0.0,0.0
0,3,2884,259.0,316.0,478.0
0,3,2949,248.0,373.0,347.0
0,3,3401,0.0,0.0,0.0
0,3,3419,134.0,211.0,190.0
0,3,3520,136.0,194.0,166.0
0,3,3583,192.0,364.0,142.0
0,3,3702,179.0,303.0,360.0
0,3,3751,162.0,164.0,335.0
0,3,3778,16.0,21.0,15.0
0,3,4285,1019.0,1380.0,1476.0
0,3,4520,38.0,384.0,282.0
0,3,4592,413.0,527.0,677.0
0,3,5023,36.0,49.0,48.0
0,3,5274,317.0,490.0,947.0
0,3,5376,145.0,217.0,220.0
0,3,5456,794.0,1303.0,928.0
0,3,5493,329.0,576.0,527.0
0,3,5512,269.0,402.0,389.0
0,3,5599,162.0,164.0,335.0
0,3,5824,2.0,2.0,0.0
0,3,5901,0.0,0.0,0.0
0,3,5933,68.0,450.0,324.0
0,3,6100,65.0,436.0,304.0
0,3,6289,14.0,37.0,49.0
0,3,6436,1484.0,2129.0,2237.0
0,3,6581,81.0,86.0,75.0
0,3,6614,11.0,5.0,21.0
0,3,6816,0.0,0.0,0.0
0,3,6838,0.0,1.0,0.0
0,3,7256,182.0,302.0,239.0
0,3,7299,135.0,180.0,166.0
0,3,7363,147.0,691.0,389.0
0,3,7918,177.0,225.0,173.0
0,3,8087,0.0,0.0,0.0
0,3,8123,484.0,732.0,745.0
0,3,8196,162.0,164.0,335.0
0,3,8313,133.0,232.0,205.0
0,3,8439,374.0,533.0,448.0
0,3,8689,138.0,175.0,180.0
0,3,8754,336.0,413.0,469.0
0,3,8851,312.0,371.0,555.0
0,3,8868,5.0,16.0,8.0
0,3,8874,249.0,474.0,326.0
0,3,9003,362.0,415.0,649.0
0,3,9025,111.0,172.0,164.0
0,3,9055,0.0,53.0,0.0
0,3,9771,133.0,205.0,198.0
0,3,9841,62.0,71.0,92.0
0,3,10278,1.0,0.0,0.0
0,3,10359,534.0,703.0,818.0
0,3,10500,88.0,844.0,570.0
0,3,11146,361.0,527.0,516.0
0,3,11374,606.0,827.0,2678.0
0,3,11418,429.0,679.0,541.0
0,3,11496,1240.0,1935.0,1553.0
0,3,11611,17.0,0.0,0.0
0,3,12086,173.0,237.0,284.0
0,3,12167,0.0,0.0,1.0
0,3,12288,80.0,108.0,94.0
0,3,12346,0.0,364.0,234.0
0,3,12891,59.0,114.0,94.0
0,3,13799,40.0,410.0,275.0
0,3,13830,0.0,0.0,0.0
0,3,13842,162.0,275.0,234.0
0,3,13867,96.0,156.0,146.0
0,3,13996,63.0,51.0,59.0
0,3,14320,35.0,40.0,72.0
0,20,4337,0.0,0.0,0.0
0,20,4431,0.0,0.0,0.0
0,20,5871,1.0,0.0,0.0
0,20,7457,1.0,0.0,0.0
0,20,8011,0.0,0.0,0.0
0,20,8264,1.0,0.0,0.0
0,20,8587,0.0,0.0,0.0
0,44,207,0.0,26.0,0.0
0,44,355,0.0,0.0,1.0
0,44,394,0.0,2.0,1.0
0,44,1345,0.0,4.0,0.0
0,44,1768,0.0,1.0,1.0
0,44,2277,0.0,6.0,0.0
0,44,2622,1.0,3.0,0.0
0,44,2762,0.0,0.0,0.0
0,44,3283,0.0,27.0,6.0
0,44,4673,0.0,12.0,60.0
0,44,4801,0.0,3.0,2.0
0,44,4893,0.0,0.0,2.0
0,44,5147,0.0,0.0,3.0
0,44,5513,0.0,0.0,0.0
0,44,5563,0.0,0.0,0.0
0,44,5921,0.0,0.0,0.0
0,44,5924,0.0,0.0,0.0
0,44,8140,0.0,0.0,2.0
0,44,8654,0.0,0.0,1.0
0,44,8726,0.0,0.0,2.0
0,44,9290,0.0,0.0,0.0
0,44,9438,0.0,18.0,3.0
0,44,9541,0.0,2.0,0.0
0,44,10021,0.0,3.0,9.0
0,44,10424,0.0,0.0,1.0
0,44,10798,0.0,9.0,0.0
0,44,11524,0.0,18.0,68.0
0,44,11575,0.0,2.0,1.0
0,44,11756,0.0,30.0,3.0
0,44,12063,0.0,3.0,1.0
0,44,12276,0.0,0.0,1.0
0,44,12360,0.0,0.0,0.0
0,44,12651,0.0,0.0,0.0
0,44,12908,0.0,0.0,0.0
0,44,13089,0.0,4.0,0.0
0,44,13707,0.0,4.0,0.0
0,44,13734,0.0,0.0,5.0
0,44,14239,0.0,6.0,3.0
0,47,367,1.0,1.0,0.0
0,47,639,2.0,1.0,0.0
0,47,655,0.0,2.0,0.0
0,47,1149,1.0,1.0,0.0
0,47,1485,2.0,2.0,0.0
0,47,1969,1.0,4.0,0.0
0,47,3179,0.0,1.0,0.0
0,47,3234,1.0,2.0,0.0
0,47,3463,0.0,0.0,0.0
0,47,3515,3.0,1.0,1.0
0,47,4337,5.0,1.0,0.0
0,47,4431,0.0,2.0,0.0
0,47,5317,0.0,2.0,1.0
0,47,5604,0.0,0.0,0.0
0,47,5619,4.0,2.0,0.0
0,47,5657,0.0,0.0,0.0
0,47,5871,0.0,1.0,0.0
0,47,6341,2.0,0.0,0.0
0,47,6898,0.0,0.0,0.0
0,47,7022,1.0,0.0,0.0
0,47,7186,2.0,3.0,0.0
0,47,7457,1.0,1.0,0.0
0,47,7469,1.0,1.0,0.0
0,47,7984,5.0,0.0,0.0
0,47,8011,10.0,8.0,0.0
0,47,8157,1.0,0.0,0.0
0,47,8264,4.0,3.0,0.0
0,47,8468,0.0,0.0,0.0
0,47,8587,0.0,0.0,0.0
0,47,8869,2.0,1.0,0.0
0,47,10705,0.0,1.0,0.0
0,47,11000,0.0,0.0,0.0
0,47,11015,0.0,0.0,1.0
0,47,11526,0.0,1.0,0.0
0,47,11552,0.0,0.0,0.0
0,47,11721,8.0,33.0,0.0
0,47,11983,1.0,1.0,0.0
0,47,12171,0.0,0.0,0.0
0,47,12298,0.0,0.0,0.0
0,47,13522,3.0,8.0,0.0
0,47,14160,3.0,3.0,0.0
0,47,14311,0.0,0.0,0.0
0,48,182,1.0,1.0,8.0
0,48,1228,1.0,1.0,8.0
0,48,2315,1.0,0.0,12.0
0,48,3067,0.0,1.0,4.0
0,48,3120,9.0,12.0,13.0
0,48,3227,0.0,0.0,4.0
0,48,3718,2.0,7.0,7.0
0,48,4354,16.0,5.0,17.0
0,48,4455,25.0,25.0,52.0
0,48,4466,0.0,0.0,2.0
0,48,5805,1.0,2.0,11.0
0,48,5985,0.0,0.0,0.0
0,48,6061,3.0,3.0,5.0
0,48,6868,1.0,1.0,3.0
0,48,6878,40.0,48.0,93.0
0,48,7689,1.0,1.0,8.0
0,48,8398,20.0,19.0,62.0
0,48,9145,16.0,13.0,43.0
0,48,9637,1.0,2.0,6.0
0,48,11171,4.0,5.0,30.0
0,48,11497,1.0,1.0,8.0
0,48,12094,1.0,1.0,8.0
0,48,12238,1.0,1.0,8.0
0,48,12821,14.0,21.0,49.0
0,48,13779,3.0,10.0,8.0
0,83,367,5.0,0.0,6.0
0,83,639,5.0,3.0,7.0
0,83,655,16.0,10.0,20.0
0,83,1018,36.0,73.0,21.0
0,83,1149,2.0,7.0,6.0
0,83,1485,15.0,9.0,17.0
0,83,1969,7.0,1.0,14.0
0,83,3053,2.0,0.0,0.0
0,83,3179,4.0,0.0,9.0
0,83,3234,4.0,2.0,14.0
0,83,3463,2.0,0.0,8.0
0,83,3515,3.0,2.0,3.0
0,83,4337,10.0,9.0,13.0
0,83,4431,22.0,28.0,48.0
0,83,5317,4.0,4.0,3.0
0,83,5619,28.0,5.0,28.0
0,83,5657,4.0,3.0,2.0
0,83,5871,11.0,6.0,14.0
0,83,6341,8.0,5.0,6.0
0,83,6898,5.0,2.0,4.0
0,83,7022,4.0,9.0,11.0
0,83,7186,12.0,9.0,32.0
0,83,7457,13.0,3.0,7.0
0,83,7469,7.0,3.0,16.0
0,83,7984,1.0,0.0,8.0
0,83,8011,18.0,21.0,27.0
0,83,8157,5.0,2.0,3.0
0,83,8264,11.0,13.0,11.0
0,83,8468,2.0,2.0,3.0
0,83,8587,0.0,1.0,3.0
0,83,8869,2.0,1.0,2.0
0,83,10705,4.0,3.0,5.0
0,83,11000,15.0,11.0,30.0
0,83,11015,2.0,0.0,3.0
0,83,11526,1.0,2.0,2.0
0,83,11552,0.0,0.0,1.0
0,83,11983,5.0,4.0,6.0
0,83,12171,1.0,1.0,2.0
0,83,12298,0.0,0.0,0.0
0,83,13522,12.0,15.0,20.0
0,83,14160,5.0,1.0,6.0
0,83,14311,1.0,3.0,7.0
0,95,367,0.0,0.0,0.0
0,95,639,0.0,0.0,0.0
0,95,655,0.0,0.0,0.0
0,95,1149,0.0,0.0,0.0
0,95,1969,0.0,0.0,0.0
0,95,3179,0.0,0.0,0.0
0,95,3234,0.0,0.0,0.0
0,95,3463,0.0,0.0,0.0
0,95,3515,0.0,0.0,0.0
0,95,4337,1.0,0.0,2.0
0,95,4431,3.0,1.0,4.0
0,95,5604,0.0,0.0,0.0
0,95,5619,0.0,0.0,3.0
0,95,5657,0.0,0.0,0.0
0,95,5871,0.0,0.0,0.0
0,95,6341,0.0,0.0,0.0
0,95,6898,0.0,0.0,0.0
0,95,7022,0.0,0.0,0.0
0,95,7186,0.0,0.0,0.0
0,95,7457,0.0,0.0,0.0
0,95,8011,0.0,1.0,2.0
0,95,8157,0.0,0.0,0.0
0,95,8264,6.0,1.0,0.0
0,95,8468,0.0,0.0,0.0
0,95,8869,0.0,0.0,0.0
