Client,Warehouse,Product,2021-09-20,2021-09-27,2021-10-04
0,1,367,14.93,15.494,15.87
0,1,639,92.665,94.048,94.96999
0,1,655,22.682499,23.101177,23.473333
0,1,1149,8.2699995,8.690001,8.97
0,1,1485,,,
0,1,1965,25.856667,27.252666,28.183332
0,1,1969,19.085001,23.235714,28.77
0,1,3179,,,
0,1,3234,1.7299999,5.648,8.26
0,1,3463,22.4,26.651428,32.32
0,1,3515,9.03,12.552,14.900001
0,1,4337,34.835,32.39,30.76
0,1,4431,30.7925,33.695,37.565
0,1,5317,4.4700003,8.076,10.4800005
0,1,5604,,,
0,1,5619,31.692501,32.82941,33.84
0,1,5657,8.1,13.283999,16.74
0,1,5871,35.43,33.276,31.84
0,1,6341,12.97,14.866,16.130001
0,1,6898,23.25,32.708572,45.32
0,1,7022,20.856667,17.754444,11.55
0,1,7186,46.085,40.670002,32.57
0,1,7457,8.429999,7.2419996,6.4500003
0,1,7469,,,
0,1,7661,54.51,53.262,52.43
0,1,7984,21.6,12.378,6.23
0,1,8011,91.2325,97.223495,101.21751
0,1,8157,2.6000001,4.0220003,4.9700003
0,1,8264,57.8,55.556,54.06
0,1,8468,9.03,9.612,10.0
0,1,8587,33.05,29.171429,24.0
0,1,8869,41.3,37.406,34.81
0,1,10705,32.1,23.448,17.68
0,1,11000,,,
0,1,11015,2.8999999,2.822,2.77
0,1,11526,45.399998,39.82,36.1
0,1,11552,,,
0,1,11983,16.0,19.792,22.320002
0,1,12171,28.27,40.629997,48.87
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,130.11429,127.629425,125.972855
0,3,400,40.33418,39.87186,39.69669
0,3,439,44.3,44.28125,44.265278
0,3,1102,22.312332,22.060781,21.874445
0,3,1154,151.22319,150.42398,149.72807
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.623571,18.602823,18.592632
0,3,1704,15.501875,15.418382,15.344167
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.5946155,6.2991934,6.085833
0,3,2628,48.87619,47.142685,46.039543
0,3,2838,,,
0,3,2884,18.282679,7.0602107,3.07
0,3,2949,53.522892,53.197884,52.4275
0,3,3401,21.814285,22.934483,23.98
0,3,3419,54.145,54.973045,55.9115
0,3,3520,27.129032,28.085299,28.908749
0,3,3583,14.66675,15.021571,15.277298
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,62.15173,55.280006,52.546097
0,3,4520,,,
0,3,4592,20.537945,10.002998,5.6209397
0,3,5023,,,
0,3,5274,,,
0,3,5376,,,
0,3,5456,26.555744,31.430735,34.507183
0,3,5493,187.90155,186.72928,185.83807
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,27.93,26.894999,25.86
0,3,5933,40.842777,40.256462,39.92143
0,3,6100,53.358826,54.012638,54.40263
0,3,6289,,,
0,3,6436,43.66644,43.55872,43.513657
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,48.70465,48.30614,48.040462
0,3,7299,44.684002,44.024734,43.617775
0,3,7363,19.280416,19.041918,18.882917
0,3,7918,44.871796,44.33904,43.99275
0,3,8087,,,
0,3,8123,41.5595,57.798103,66.89472
0,3,8196,,,
0,3,8313,47.86921,47.589733,47.398376
0,3,8439,37.226646,36.95137,36.445
0,3,8689,34.164146,33.702515,33.342
0,3,8754,53.595,50.67186,49.794918
0,3,8851,18.48772,7.371342,3.3862264
0,3,8868,,,
0,3,8874,29.425875,29.636131,29.814127
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,94.27917,94.297,94.3084
0,3,9841,25.08421,24.878,24.69143
0,3,10278,,,
0,3,10359,54.021183,51.709324,50.78458
0,3,10500,33.872726,33.728184,33.631817
0,3,11146,35.329544,36.945557,37.663788
0,3,11374,6.20453,6.1623178,6.1280203
0,3,11418,49.09482,31.992659,24.36105
0,3,11496,30.763407,30.365965,30.07241
0,3,11611,,,
0,3,12086,169.11072,160.31932,158.59189
0,3,12167,,,
0,3,12288,54.480457,52.892635,51.83409
0,3,12346,,,
0,3,12891,11.144444,11.669744,12.12
0,3,13799,,,
0,3,13830,,,
0,3,13842,73.97827,69.42436,68.47904
0,3,13867,,,
0,3,13996,,,
0,3,14320,,,
0,20,4337,2.27,2.27,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,4.6,4.45,4.35
0,20,8587,,,
0,44,207,25.833334,19.448889,6.68
0,44,355,9.599999,19.302,25.77
0,44,394,,,
0,44,1345,,26.826668,26.826666
0,44,1768,12.0,10.026,8.71
0,44,2277,89.1,102.153,110.854996
0,44,2622,,34.98,34.98
0,44,2762,13.13,12.533999,6.8414283
0,44,3283,23.87,22.255333,21.178888
0,44,4673,190.59999,183.214,178.29001
0,44,4801,,,
0,44,4893,50.7,36.246,26.61
0,44,5147,1.6999999,25.874544,31.246666
0,44,5513,14.67,15.45,15.97
0,44,5563,,28.18,28.18
0,44,5921,13.13,14.176,15.168571
0,44,5924,12.900001,11.952,11.32
0,44,8140,,,
0,44,8654,,,
0,44,8726,37.8,31.98,28.1
0,44,9290,,5.0,5.0
0,44,9438,40.765003,29.911,22.675001
0,44,9541,,11.84,11.839999
0,44,10021,97.865,80.363,68.695
0,44,10424,34.7,28.985,25.175001
0,44,10798,13.37,9.218,6.4500003
0,44,11524,95.174,91.23909,87.96
0,44,11575,,,
0,44,11756,,,
0,44,12063,8.4,10.151999,11.32
0,44,12276,46.0,46.966,47.609997
0,44,12360,2.2,2.7940001,3.19
0,44,12651,,,
0,44,12908,,,
0,44,13089,,45.789997,45.79
0,44,13707,4.0,3.148,2.58
0,44,13734,28.8575,24.197857,17.984999
0,44,14239,24.223333,24.321112,24.369999
0,47,367,7.1,3.752,1.5200001
0,47,639,15.5,11.888,9.4800005
0,47,655,13.099999,10.736,9.160001
0,47,1149,,,
0,47,1485,,,
0,47,1969,14.37,9.138,5.65
0,47,3179,,,
0,47,3234,0.77,1.22,1.5200001
0,47,3463,10.87,9.382,8.39
0,47,3515,31.929998,24.754,19.97
0,47,4337,49.170002,33.816,23.58
0,47,4431,22.53,21.222,20.35
0,47,5317,5.5299997,3.8200002,2.68
0,47,5604,,,
0,47,5619,15.7,17.644001,18.94
0,47,5657,,3.55,3.55
