Client,Warehouse,Product,2022-03-07,2022-03-14,2022-03-21
0,1,367,13.940001,13.940001,13.940001
0,1,639,54.825,54.825,54.825
0,1,655,23.275,23.275,23.275
0,1,1149,6.4500003,6.4500003,6.4500003
0,1,1485,,,
0,1,1965,22.116667,22.116667,22.116667
0,1,1969,18.1,18.1,18.1
0,1,3179,12.839999,12.839999,12.839999
0,1,3234,3.1299999,3.1299999,3.1299999
0,1,3463,27.61,27.61,27.61
0,1,3515,11.45,11.45,11.45
0,1,4337,,,
0,1,4431,37.114998,37.114998,37.114998
0,1,5317,5.65,5.65,5.65
0,1,5604,,,
0,1,5619,36.23,36.23,36.23
0,1,5657,1.2299999,1.2299999,1.2299999
0,1,5871,19.789999,19.789999,19.789999
0,1,6341,5.1,5.1,5.1
0,1,6898,26.58,26.58,26.58
0,1,7022,16.1,16.1,16.1
0,1,7186,42.609997,42.609997,42.609997
0,1,7457,4.5800004,4.5800004,4.5800004
0,1,7469,,,
0,1,7661,47.2825,47.2825,47.2825
0,1,7984,6.23,6.23,6.23
0,1,8011,114.763336,114.763336,114.763336
0,1,8157,1.58,1.58,1.58
0,1,8264,52.23,52.23,52.23
0,1,8468,21.289999,21.289999,21.289999
0,1,8587,14.160001,14.160001,14.160001
0,1,8869,20.485,20.485,20.485
0,1,10705,18.35,18.35,18.35
0,1,11000,26.130001,26.130001,26.130001
0,1,11015,3.68,3.68,3.68
0,1,11526,26.58,26.58,26.58
0,1,11552,,,
0,1,11983,7.71,7.71,7.71
0,1,12171,117.39,117.39,117.39
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,106.53167,106.53167,106.53167
0,3,400,38.63052,38.63052,38.63052
0,3,439,42.90143,42.90143,42.90143
0,3,1102,20.48,20.48,20.48
0,3,1154,145.2102,145.2102,145.2102
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.148182,18.148182,18.148182
0,3,1704,15.190908,15.190908,15.190908
0,3,2119,,,
0,3,2391,,,
0,3,2506,1.671,1.671,1.671
0,3,2628,48.628536,48.628536,48.628536
0,3,2838,,,
0,3,2884,10.657693,10.657693,10.657693
0,3,2949,50.546,50.546,50.546
0,3,3401,19.562,19.562,19.562
0,3,3419,54.080452,54.080452,54.080452
0,3,3520,28.142693,28.142693,28.142693
0,3,3583,13.79425,13.79425,13.79425
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,59.747692,59.747692,59.747692
0,3,4520,,,
0,3,4592,16.346102,16.346102,16.346102
0,3,5023,,,
0,3,5274,,,
0,3,5376,21.390799,21.390799,21.390799
0,3,5456,33.178734,33.178734,33.178734
0,3,5493,181.63905,181.63905,181.63905
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,26.477999,26.477999,26.477999
0,3,5933,38.772858,38.772858,38.772858
0,3,6100,52.59737,52.59737,52.59737
0,3,6289,,,
0,3,6436,41.429184,41.429184,41.429184
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,46.834442,46.834442,46.834442
0,3,7299,42.940834,42.940834,42.940834
0,3,7363,18.548262,18.548262,18.548262
0,3,7918,42.494,42.494,42.494
0,3,8087,,,
0,3,8123,65.02234,65.02234,65.02234
0,3,8196,,,
0,3,8313,45.35328,45.35328,45.35328
0,3,8439,35.60517,35.60517,35.60517
0,3,8689,32.243904,32.243904,32.243904
0,3,8754,51.651566,51.651566,51.651566
0,3,8851,12.535228,12.535228,12.535228
0,3,8868,,,
0,3,8874,28.770626,28.770626,28.770626
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,90.91577,90.91577,90.91577
0,3,9841,23.793333,23.793333,23.793333
0,3,10278,,,
0,3,10359,51.910217,51.910217,51.910217
0,3,10500,32.083637,32.083637,32.083637
0,3,11146,48.281666,48.281666,48.281666
0,3,11374,6.0002704,6.0002704,6.0002704
0,3,11418,48.09293,48.09293,48.09293
0,3,11496,23.972921,23.972921,23.972921
0,3,11611,,,
0,3,12086,164.82347,164.82347,164.82347
0,3,12167,,,
0,3,12288,50.402607,50.402607,50.402607
0,3,12346,,,
0,3,12891,1.7741667,1.7741667,1.7741667
0,3,13799,,,
0,3,13830,,,
0,3,13842,69.35423,69.35423,69.35423
0,3,13867,13.201875,13.201875,13.201875
0,3,13996,,,
0,3,14320,,,
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,4.5800004,4.5800004,4.5800004
0,20,8264,4.1600003,4.1600003,4.1600003
0,20,8587,,,
0,44,207,17.405,17.405,17.405
0,44,355,11.32,11.32,11.32
0,44,394,,,
0,44,1345,,,
0,44,1768,8.679999,8.679999,8.679999
0,44,2277,65.27167,65.27167,65.27167
