Client,Warehouse,Product,2022-12-05,2022-12-12,2022-12-19
0,1,367,42.98,,49.416668
0,1,639,98.23778,107.61,97.371
0,1,655,22.664545,29.652222,26.402727
0,1,1149,32.62,32.62,
0,1,1485,,,
0,1,1965,26.937895,31.132608,28.637274
0,1,1969,29.67,36.03,32.305
0,1,3179,31.03,35.825,32.17
0,1,3234,23.57,,
0,1,3463,40.13,,
0,1,3515,,91.54,
0,1,4337,50.43375,62.265,56.37
0,1,4431,,,37.559
0,1,5317,,,
0,1,5604,,,
0,1,5619,37.27667,46.95,37.435
0,1,5657,36.895,37.56,
0,1,5871,31.817001,35.087273,31.589998
0,1,6341,75.56,,62.685
0,1,6898,40.1,48.7,49.938
0,1,7022,37.19,40.03,38.13667
0,1,7186,42.45273,49.41286,38.735
0,1,7457,46.95,,46.95111
0,1,7469,,,
0,1,7661,50.9025,50.903217,50.902378
0,1,7984,71.17,,52.17
0,1,8011,117.26846,126.92428,122.97233
0,1,8157,23.58,,24.44
0,1,8264,127.25666,123.46667,
0,1,8468,,41.5125,41.51
0,1,8587,41.83857,,44.06
0,1,8869,38.23,47.196667,36.443333
0,1,10705,46.12,46.95,
0,1,11000,30.28077,35.086666,35.08
0,1,11015,29.33,,
0,1,11526,40.13,58.07,51.434288
0,1,11552,,,
0,1,11983,,29.65,29.65
0,1,12171,179.7075,,199.28
0,1,12298,,,
0,1,14160,37.448334,37.558887,37.558
0,1,14311,43.556667,54.85,54.853996
0,3,0,99.166664,119.0,119.0
0,3,400,36.4,36.4,33.56511
0,3,439,39.149998,40.6,6.929327
0,3,1102,17.603157,17.85,20.192308
0,3,1154,134.69884,135.63544,127.44519
0,3,1181,1.575,1.4,0.018729096
0,3,1274,,0.21,0.21
0,3,1536,17.5,17.5,17.5
0,3,1704,9.213792,9.394308,11.307693
0,3,2119,,,6.5101056
0,3,2391,0.032236844,0.085217394,0.0
0,3,2506,5.95,5.25,0.46874204
0,3,2628,51.468483,45.237732,51.800003
0,3,2838,,,
0,3,2884,8.790698,11.48,7.383439
0,3,2949,47.68077,48.300003,48.3
0,3,3401,22.4,20.82807,21.23662
0,3,3419,50.909092,52.5,52.5
0,3,3520,26.289639,26.804615,26.4775
0,3,3583,17.555851,14.402985,20.092592
0,3,3702,19.6,19.6,19.6
0,3,3751,0.0,0.0,0.0
0,3,3778,3.5,3.5,3.5
0,3,4285,21.652752,46.85155,49.98198
0,3,4520,0.9655172,1.0208334,0.062222224
0,3,4592,15.12,16.824278,12.768001
0,3,5023,,,
0,3,5274,48.3,47.472588,10.984112
0,3,5376,20.3,20.300001,20.3
0,3,5456,31.5,31.5,29.828026
0,3,5493,171.5,171.5,141.23529
0,3,5512,,,
0,3,5599,0.0,0.0,0.0
0,3,5824,14.0,14.0,
0,3,5901,25.2,25.199999,25.199999
0,3,5933,37.100002,37.1,35.29913
0,3,6100,50.4,50.4,48.0196
0,3,6289,0.41954544,0.42,0.42
0,3,6436,40.104694,38.586777,36.72174
0,3,6581,20.3,20.3,20.3
0,3,6614,0.8458333,0.81666666,0.7
0,3,6816,,,
0,3,6838,,,
0,3,7256,43.68785,44.100002,44.1
0,3,7299,40.6,40.600002,40.6
0,3,7363,17.5,17.5,16.683332
0,3,7918,40.600002,40.6,40.6
0,3,8087,,,
0,3,8123,61.46,61.460003,56.658436
0,3,8196,0.0,0.0,0.0
0,3,8313,44.1,44.1,44.1
0,3,8439,33.600002,33.600002,33.6
0,3,8689,30.800001,30.8,30.8
0,3,8754,48.42761,48.86,43.178608
0,3,8851,10.651546,15.281927,9.124138
0,3,8868,,1.4,1.4
0,3,8874,27.3,27.300001,27.3
0,3,9003,0.90865386,1.0462319,1.0126405
0,3,9025,,,
0,3,9055,39.2,38.744213,39.2
0,3,9771,87.009995,87.01,87.01
0,3,9841,23.86644,23.594883,23.7125
0,3,10278,,21.0,
0,3,10359,48.610714,48.86,44.99449
0,3,10500,30.800001,30.800001,29.27714
0,3,11146,31.537277,40.32674,37.07308
0,3,11374,5.7302527,5.6757207,5.6969643
0,3,11418,45.5,45.5,32.6625
0,3,11496,24.9583,25.551826,16.162271
0,3,11611,,,
0,3,12086,157.57118,154.164,154.7098
0,3,12167,,4.9,
0,3,12288,49.28,49.280003,49.28
0,3,12346,1.4,,0.0047297296
0,3,12891,11.06,7.1977777,0.13552076
0,3,13799,42.0,42.0,39.66855
0,3,13830,,0.84,
0,3,13842,76.15171,66.01894,72.13684
0,3,13867,12.25,12.599999,12.599999
0,3,13996,,,
0,3,14320,2.8000002,2.8,2.8
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,127.25,,
0,20,8587,,,
0,44,207,30.11,,
0,44,355,54.27,,
0,44,394,,,
0,44,1345,39.55,,
0,44,1768,,44.94,44.94
0,44,2277,84.535,,
0,44,2622,63.94,,
0,44,2762,,,
0,44,3283,,,24.4
0,44,4673,167.945,,182.92444
0,44,4801,,,
0,44,4893,,,82.175
0,44,5147,,40.96,
0,44,5513,,,
0,44,5563,29.276667,,
0,44,5921,,,
0,44,5924,,,
0,44,8140,,,
0,44,8654,,,
0,44,8726,,,
0,44,9290,,,
0,44,9438,51.72,,52.00333
0,44,9541,21.57,,
0,44,10021,,116.905,96.248
0,44,10424,30.11,39.547142,47.25
0,44,10798,,,
0,44,11524,104.98545,100.718,107.209
0,44,11575,,,
0,44,11756,,,
0,44,12063,,,
0,44,12276,,,66.64
0,44,12360,,,
0,44,12651,,,
0,44,12908,,,
0,44,13089,47.25,,
0,44,13707,,40.06,40.06
0,44,13734,31.795,31.97,31.97
0,44,14239,,,
0,47,367,,,
0,47,639,,103.415,90.16
0,47,655,,,25.515
0,47,1149,,,
0,47,1485,,,
0,47,1969,,35.67,33.885
0,47,3179,,,31.265
0,47,3234,,,21.4725
0,47,3463,,,52.8425
0,47,3515,,,80.62
0,47,4337,,55.043335,55.042854
0,47,4431,,,33.34
0,47,5317,,,
0,47,5604,,,
