Client,Warehouse,Product,2022-06-20,2022-06-27,2022-07-04
0,1,367,13.7300005,14.715714,16.03
0,1,639,67.3,78.59286,93.65
0,1,655,24.869999,20.796001,18.08
0,1,1149,6.5,5.4414287,4.0299997
0,1,1485,,,
0,1,1965,29.876665,27.440952,24.193333
0,1,1969,7.4700003,8.485715,9.839999
0,1,3179,16.630001,13.801429,10.03
0,1,3234,1.6,1.5657142,1.5200001
0,1,3463,1.9300001,4.6557145,8.29
0,1,3515,5.77,6.85,8.29
0,1,4337,29.77,26.011429,21.0
0,1,4431,26.315,25.676428,24.824999
0,1,5317,2.8700001,2.18,1.26
0,1,5604,,,
0,1,5619,20.465,23.76909,32.579998
0,1,5657,6.2000003,6.5299997,6.9700003
0,1,5871,26.03,24.71857,22.97
0,1,6341,2.83,5.337143,8.679999
0,1,6898,13.63,13.51,13.349999
0,1,7022,4.0,7.6214285,12.45
0,1,7186,42.3,32.82,26.5
0,1,7457,27.869999,24.08143,19.03
0,1,7469,,,
0,1,7661,45.61,42.09,37.396667
0,1,7984,4.7000003,3.624286,2.19
0,1,8011,119.35,110.034996,97.615
0,1,8157,4.0299997,3.2842858,2.2900002
0,1,8264,43.0,49.552856,58.29
0,1,8468,2.8,2.7057145,2.58
0,1,8587,7.77,8.85,10.29
0,1,8869,14.17,10.818572,9.304285
0,1,10705,18.53,18.731428,19.0
0,1,11000,22.135,21.607859,20.905
0,1,11015,4.77,3.0728571,0.81
0,1,11526,4.57,8.084286,12.7699995
0,1,11552,,,
0,1,11983,,,
0,1,12171,92.17,110.81714,135.68001
0,1,12298,,,
0,1,14160,,,
0,1,14311,30.0,29.198181,27.06
0,3,0,108.332855,104.82534,103.1885
0,3,400,38.387302,37.76572,36.157497
0,3,439,40.15719,40.116608,40.056896
0,3,1102,18.966818,18.731083,18.430435
0,3,1154,142.67455,140.21443,135.37447
0,3,1181,,,
0,3,1274,,,
0,3,1536,17.66,17.411457,16.924118
0,3,1704,14.57,14.566667,14.562222
0,3,2119,,,
0,3,2391,,,
0,3,2506,5.503,5.5774627,5.6877775
0,3,2628,39.1212,39.36,39.666157
0,3,2838,,,
0,3,2884,2.9721138,4.2598376,9.410731
0,3,2949,48.684288,48.311195,47.924286
0,3,3401,19.571667,19.193333,18.588001
0,3,3419,53.5,51.991547,50.24261
0,3,3520,26.5988,26.48371,26.336155
0,3,3583,11.263056,11.552341,11.938055
0,3,3702,19.653051,19.495794,19.22089
0,3,3751,,,
0,3,3778,,,
0,3,4285,51.33694,52.613266,55.718086
0,3,4520,,,
0,3,4592,6.6229253,7.84404,10.5950575
0,3,5023,,,
0,3,5274,48.245506,48.192825,48.02367
