Client,Warehouse,Product,2023-12-18,2023-12-25,2024-01-01
0,1,367,,,
0,1,639,105.78,106.44,106.880005
0,1,655,31.66,31.49,31.8175
0,1,1149,,34.98,
0,1,1485,29.27,29.576668,
0,1,1965,,,
0,1,1969,,,
0,1,3179,,,
0,1,3234,25.96,,
0,1,3463,,,
0,1,3515,,,98.04
0,1,4337,66.02,66.02,66.71
0,1,4431,39.875,40.045002,40.285458
0,1,5317,,,
0,1,5604,54.01,54.329998,54.57
0,1,5619,50.28,,42.124
0,1,5657,39.875,,40.28
0,1,5871,,37.478,
0,1,6341,83.03167,83.025,83.89
0,1,6898,,57.43,
0,1,7022,42.5,42.49,42.94
0,1,7186,52.66,52.570004,52.934288
0,1,7457,49.76,49.76,
0,1,7469,35.84,36.2,
0,1,7661,,,
0,1,7984,,75.41,
0,1,8011,131.198,133.97318,142.95695
0,1,8157,,26.23,
0,1,8264,134.86333,134.86,131.496
0,1,8468,,,
0,1,8587,50.073334,,50.6
0,1,8869,,,
0,1,10705,50.28,,50.28
0,1,11000,33.384,34.378334,33.73
0,1,11015,,,
0,1,11526,,,
0,1,11552,33.286,33.23833,33.353333
0,1,11983,,,31.82
0,1,12171,248.23,,250.81
0,1,12298,,144.33,
0,1,14160,,32.994,
0,1,14311,45.905,48.856,58.75
0,3,0,100.8,126.0,126.0
0,3,400,36.365204,38.087254,38.149998
0,3,439,41.649998,41.397575,41.65
0,3,1102,21.983797,20.934374,16.174936
0,3,1154,136.09914,143.50449,141.65294
0,3,1181,0.0,0.2,0.0
0,3,1274,,0.21,
0,3,1536,18.899918,18.9,18.899897
0,3,1704,,,
0,3,2119,0.66544724,5.549928,5.400398
0,3,2391,0.16780822,0.27022058,0.18148148
0,3,2506,6.5951853,6.4232955,5.911111
0,3,2628,43.682087,45.210598,38.850002
0,3,2838,,,
0,3,2884,10.175,13.267692,19.42907
0,3,2949,51.1,51.100002,51.1
0,3,3401,,,
0,3,3419,53.9,53.63707,53.9
0,3,3520,28.295784,28.295855,28.518637
0,3,3583,15.907186,15.58459,12.693564
0,3,3702,20.3,20.228521,20.3
0,3,3751,0.0,0.0,0.0
0,3,3778,3.5,3.5,3.5
0,3,4285,52.634186,57.4,57.4
0,3,4520,0.6611111,0.602459,0.7
0,3,4592,16.983284,19.10116,23.64035
0,3,5023,7.0,7.0,7.0
0,3,5274,18.565544,47.35526,46.54008
0,3,5376,21.0,21.0,21.0
0,3,5456,31.505613,32.55,32.55
0,3,5493,146.46506,174.93001,174.93
0,3,5512,41.3,41.20164,41.3
0,3,5599,0.0,0.0,0.0
0,3,5824,14.0,14.0,14.0
0,3,5901,,,
0,3,5933,39.2,39.199997,39.2
0,3,6100,53.55,53.55,53.55
0,3,6289,0.4197826,0.4198113,0.42
0,3,6436,39.944263,41.862743,40.67126
0,3,6581,20.300001,20.025677,20.3
0,3,6614,0.42000002,0.0,0.0
0,3,6816,22.4,22.4,18.2784
0,3,6838,0.7,0.7,
0,3,7256,44.100002,43.836716,44.1
0,3,7299,42.0,42.0,42.0
0,3,7363,18.9,18.553211,18.9
0,3,7918,42.0,41.75294,42.0
0,3,8087,30.45,30.449999,30.45
0,3,8123,58.749264,62.86,62.859997
0,3,8196,0.0,0.0139999995,0.0
0,3,8313,44.100002,44.100002,44.1
0,3,8439,35.63,35.55638,35.63
0,3,8689,32.9,32.899998,32.899998
0,3,8754,45.729137,49.71744,50.05
0,3,8851,13.530001,17.781443,22.228832
0,3,8868,1.4,1.4,1.4
0,3,8874,29.75,29.749979,29.75
0,3,9003,0.6280488,0.47966868,1.0022727
0,3,9025,34.3,34.3,32.394444
0,3,9055,,,
0,3,9771,89.600006,89.6,89.6
0,3,9841,24.946363,24.924376,25.011002
0,3,10278,,21.0,21.0
0,3,10359,46.880608,49.952812,50.05
0,3,10500,29.61,32.702995,21.866465
0,3,11146,45.290855,43.432198,52.56383
0,3,11374,1.6190348,5.896674,5.8016067
0,3,11418,36.54056,46.9,46.9
0,3,11496,24.380825,25.34083,27.34675
0,3,11611,,1.4,
0,3,12086,164.89407,162.1211,162.96083
0,3,12167,4.9,,
0,3,12288,42.050297,52.22,52.22
0,3,12346,0.4375,,
0,3,12891,8.728125,8.405109,7.736842
0,3,13799,42.0,42.0,42.0
0,3,13830,,,
0,3,13842,66.377495,64.86463,57.9075
0,3,13867,14.0,13.922652,14.0
0,3,13996,1.4000001,1.4000001,1.4
0,3,14320,2.8,2.8,2.8
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,,,136.26
0,20,8587,,,
0,44,207,,,
0,44,355,,,
0,44,394,,35.213333,
0,44,1345,,,
0,44,1768,,,
0,44,2277,,,
0,44,2622,,,
0,44,2762,,,
0,44,3283,,,
0,44,4673,,,
0,44,4801,,,
0,44,4893,,,
0,44,5147,,,
0,44,5513,,,
0,44,5563,,,
0,44,5921,,,
0,44,5924,,,
0,44,8140,,,
0,44,8654,,,
0,44,8726,,,
0,44,9290,,,
0,44,9438,,,
0,44,9541,,,
0,44,10021,,,
0,44,10424,,,
0,44,10798,,,36.70778
0,44,11524,,,
0,44,11575,,28.81,
0,44,11756,,,
0,44,12063,,,
0,44,12276,,,
0,44,12360,,,
0,44,12651,,,
0,44,12908,,,
0,44,13089,,,
0,44,13707,,,
0,44,13734,,,
0,44,14239,,,
0,47,367,,,
0,47,639,85.73,85.73,76.795
0,47,655,25.63,25.735556,26.59
0,47,1149,,,
0,47,1485,23.48,23.773333,24.36
0,47,1969,33.99,33.99,35.26
0,47,3179,29.77,29.77,
0,47,3234,,,21.195
0,47,3463,,,
0,47,3515,76.74,77.69666,
0,47,4337,52.37,52.37,54.33
0,47,4431,31.838001,31.84,
0,47,5317,,39.2,
0,47,5604,41.468334,41.47,
0,47,5619,38.6,,40.05
0,47,5657,,,33.193333
0,47,5871,28.97,,
0,47,6341,67.455,69.98,76.26
0,47,6898,,,
0,47,7022,,,
0,47,7186,40.27,40.27,41.78
0,47,7457,38.6,,
0,47,7469,27.46,,
0,47,7984,,,61.35
0,47,8011,116.04125,106.35667,120.392006
0,47,8157,,,21.2
0,47,8264,97.97,108.96,108.481995
0,47,8468,,,
0,47,8587,,,40.46
0,47,8869,,,
0,47,10705,38.6,,
0,47,11000,28.97,,
0,47,11015,,,
0,47,11526,50.3,,
0,47,11552,26.420002,27.41,27.413332
0,47,11721,,,
0,47,11983,,,
0,47,12171,,,
0,47,12298,,,
0,47,13522,,,
0,47,14160,30.24,30.81,31.615
0,47,14311,,,
0,48,182,,0.0,
0,48,1228,,0.0,
0,48,2315,34.836998,44.12875,45.135
0,48,3067,69.5775,,
0,48,3120,56.0525,56.236786,64.06
0,48,3227,34.584446,33.094,33.485
0,48,3718,47.265,45.564003,41.30462
0,48,4354,,,
0,48,4455,22.168024,30.512642,31.625652
0,48,4466,43.334,46.5,47.56
0,48,5805,25.64,25.997,26.232
0,48,5985,,,
0,48,6061,46.505,46.6375,47.576
0,48,6868,22.43,27.714998,28.35
0,48,6878,134.4432,139.7056,145.1916
0,48,7689,,0.0,
0,48,8398,29.356667,29.789698,29.814285
0,48,9145,38.115,36.82263,39.595455
0,48,9637,118.9775,120.799995,
0,48,11171,8.49,8.5524,8.6875
0,48,11497,,0.0,
0,48,12094,,0.0,
0,48,12238,,0.0,
0,48,12821,54.2675,,225.76666
0,48,13779,50.1,,41.107693
0,83,367,45.48,16.594545,46.100002
0,83,639,114.186,101.53429,104.81
0,83,655,28.366154,23.870667,28.646362
0,83,1018,,,
0,83,1149,29.973333,30.1,30.596666
0,83,1485,25.839998,25.9075,26.38
0,83,1969,,30.946363,35.785557
0,83,3053,,,
0,83,3179,33.8,32.082,34.510002
0,83,3234,25.673332,25.58,25.86
0,83,3463,63.31,63.312,63.31
0,83,3515,92.51,62.36,94.44
0,83,4337,53.850002,47.11933,54.971996
0,83,4431,34.338333,34.763847,35.02682
0,83,5317,46.820004,47.17,47.8
0,83,5619,36.105717,35.39745,37.94889
0,83,5657,34.32,35.04,35.02667
0,83,5871,32.66,32.81111,33.34133
0,83,6341,77.450005,58.305,84.07
0,83,6898,47.97,45.4575,47.73
0,83,7022,34.829998,20.747272,35.559284
0,83,7186,45.16,44.089287,46.104446
0,83,7457,41.34375,28.136667,42.36
0,83,7469,31.01,31.335,31.658888
0,83,7984,,31.3325,63.31
0,83,8011,114.601,78.062996,117.98667
0,83,8157,25.33,25.5,25.846666
0,83,8264,105.46455,109.10571,109.47857
0,83,8468,39.79,39.79,40.625
0,83,8587,,44.42,44.42
0,83,8869,,,
0,83,10705,41.34,34.736668,
0,83,11000,31.249166,33.0355,32.259377
0,83,11015,29.98,36.406666,25.493334
0,83,11526,,,
0,83,11552,28.886152,25.655201,29.44
0,83,11983,28.32,28.516668,28.91
0,83,12171,,200.63,202.7
0,83,12298,112.14,,
0,83,13522,,,
0,83,14160,10.916,32.786667,33.24
0,83,14311,44.5475,41.692,
0,95,367,,52.95,
0,95,639,,,107.97
0,95,655,,,
0,95,1149,,,
0,95,1969,,,
0,95,3179,,,
0,95,3234,,,
0,95,3463,,,63.24
0,95,3515,,,
0,95,4337,,,
0,95,4431,,,40.7575
0,95,5604,,54.805,55.398
0,95,5619,,,
0,95,5657,,,
0,95,5871,,,
0,95,6341,,,
0,95,6898,,,
0,95,7022,,41.48,
0,95,7186,,52.95,
0,95,7457,,,
0,95,8011,144.26,145.81,
0,95,8157,,,
0,95,8264,138.93,138.93,124.86
0,95,8468,,,
0,95,8869,,,
0,95,10705,,,
0,95,11000,,38.47,
0,95,11552,34.08,33.72,34.08
0,95,11721,,,
0,95,11983,,,
0,95,12171,,,
0,95,13522,,,
0,95,14160,,,
0,100,367,,,
0,100,639,,109.58,106.87
0,100,655,31.535,31.181665,
0,100,1149,,,
0,100,1969,41.726,41.22,
0,100,3234,,,
