Client,Warehouse,Product,2021-03-15,2021-03-22,2021-03-29
0,1,367,21.74,21.74,18.974287
0,1,639,,,
0,1,655,23.1625,23.1625,23.293928
0,1,1149,10.39,10.39,9.235715
0,1,1485,,,
0,1,1965,26.17,26.17,26.377142
0,1,1969,23.9,23.9,24.74
0,1,3179,,,
0,1,3234,,,1.67
0,1,3463,41.68,41.68,37.84
0,1,3515,21.1,21.1,19.597141
0,1,4337,29.065,29.065,40.733574
0,1,4431,32.386665,32.386665,31.561905
0,1,5317,4.13,4.13,5.998572
0,1,5604,,,
0,1,5619,37.065,37.065,38.856426
0,1,5657,2.6100001,2.6100001,2.6614285
0,1,5871,34.55,34.55,35.28143
0,1,6341,43.53,43.53,56.071815
0,1,6898,33.71,33.71,34.92143
0,1,7022,10.74,10.74,11.785714
0,1,7186,6.84,19.348888,31.792727
0,1,7457,23.1,23.1,23.671429
0,1,7469,,,
0,1,7661,40.85,40.85,40.8452
0,1,7984,22.61,22.61,16.392857
0,1,8011,98.275,98.275,112.08929
0,1,8157,3.19,3.19,2.3214285
0,1,8264,35.030003,35.030003,27.869999
0,1,8468,,,2.93
0,1,8587,31.26,31.26,25.990908
0,1,8869,39.649998,39.649998,30.366364
0,1,10705,31.52,31.52,32.137142
0,1,11000,,,
0,1,11015,2.8999999,2.8999999,2.3857143
0,1,11526,29.84,29.84,32.78857
0,1,11552,,,
0,1,11983,32.35,32.35,19.635714
0,1,12171,79.0,79.0,80.29714
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,,,138.6408
0,3,400,41.43225,41.43225,41.392914
0,3,439,,,
0,3,1102,23.164516,23.164516,23.35015
0,3,1154,137.59514,137.59514,143.98453
0,3,1181,,,
0,3,1274,,,
0,3,1536,19.521875,19.521875,19.579327
0,3,1704,16.8724,16.8724,16.562317
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.7446156,6.7446156,6.470986
0,3,2628,34.084,34.084,48.1299
0,3,2838,,,
0,3,2884,10.69628,10.69628,10.825368
0,3,2949,55.266975,55.266975,55.135365
0,3,3401,,,0.47594935
0,3,3419,,,
0,3,3520,29.802423,29.802423,30.27178
0,3,3583,19.1275,19.1275,19.500513
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,64.15464,64.15464,63.61923
0,3,4520,,,
0,3,4592,16.381905,16.381905,15.944712
0,3,5023,,,
0,3,5274,,,
0,3,5376,,,
0,3,5456,36.067226,36.067226,36.062428
0,3,5493,194.58163,194.58163,192.66077
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,,,
0,3,5933,,,43.051605
0,3,6100,,,58.814274
0,3,6289,,,
0,3,6436,45.525475,45.525475,45.308456
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,50.414318,50.414318,50.47785
0,3,7299,45.9136,45.9136,46.294132
0,3,7363,19.776112,19.776112,19.97413
0,3,7918,46.40148,46.40148,46.38984
0,3,8087,,,
0,3,8123,70.27737,70.27737,69.95529
0,3,8196,,,
0,3,8313,50.59721,50.59721,50.485474
0,3,8439,38.587887,38.587887,38.645996
0,3,8689,35.228745,35.228745,35.36985
0,3,8754,55.30729,55.30729,54.874104
0,3,8851,12.409787,12.409787,11.864012
0,3,8868,,,
0,3,8874,30.94456,30.94456,31.340534
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,98.434166,98.434166,98.31267
0,3,9841,26.186111,26.186111,26.180439
0,3,10278,,,
0,3,10359,55.564804,55.564804,55.665623
0,3,10500,,,35.863808
0,3,11146,13.314554,13.314554,20.351526
0,3,11374,6.518372,6.518372,6.5478187
0,3,11418,47.81575,47.81575,48.99106
0,3,11496,21.202778,21.202778,25.219734
0,3,11611,,,
0,3,12086,186.76266,186.76266,185.05261
0,3,12167,,,
0,3,12288,54.769524,54.769524,55.89361
0,3,12346,,,
0,3,12891,12.537778,12.537778,12.5395355
0,3,13799,,,
0,3,13830,,,
0,3,13842,79.08489,79.08489,78.15101
0,3,13867,,,
0,3,13996,,,
0,3,14320,,,
0,20,4337,4.35,4.35,4.35
0,20,4431,3.8999999,3.8999999,3.9742856
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,,,
0,20,8587,,,
0,44,207,0.96999997,0.96999997,0.97
0,44,355,16.19,16.19,13.281428
0,44,394,,,
0,44,1345,,,
0,44,1768,37.81,37.81,26.49
0,44,2277,125.37796,125.37796,124.3119
0,44,2622,,,
0,44,2762,13.7699995,13.7699995,9.958571
0,44,3283,26.737143,26.737143,25.925852
0,44,4673,128.56999,128.56999,129.54755
0,44,4801,,,
0,44,4893,31.949999,31.949999,45.582
0,44,5147,26.550001,26.550001,25.79857
0,44,5513,14.2300005,14.2300005,8.195714
0,44,5563,,,
0,44,5921,10.900001,10.900001,10.271429
0,44,5924,13.55,13.55,12.418571
0,44,8140,,,
0,44,8654,,,
0,44,8726,41.13,41.13,37.03857
0,44,9290,6.35,6.35,9.104285
0,44,9438,40.385002,40.385002,39.510998
0,44,9541,,,
0,44,10021,,,
0,44,10424,34.65,34.65,31.65
0,44,10798,34.030003,34.030003,39.44143
0,44,11524,95.990005,95.990005,93.61462
0,44,11575,,,
0,44,11756,,,
0,44,12063,20.385,20.385,16.73643
0,44,12276,58.68,58.68,39.396362
0,44,12360,,,1.33
0,44,12651,,,
0,44,12908,,,
0,44,13089,,,
0,44,13707,12.97,12.97,7.0842857
0,44,13734,27.3225,27.3225,22.3795
0,44,14239,22.52,22.52,29.308573
0,47,367,,,
0,47,639,,,
0,47,655,9.03,9.03,8.441428
0,47,1149,3.03,3.03,4.9385715
0,47,1485,,,
0,47,1969,7.35,7.35,6.4071426
0,47,3179,,,
0,47,3234,2.1,2.1,1.74
0,47,3463,16.65,16.65,9.307143
0,47,3515,29.0,29.0,28.125715
0,47,4337,39.48,39.48,48.30857
0,47,4431,20.9,20.9,23.699999
0,47,5317,7.32,7.32,7.5371428
0,47,5604,,,
0,47,5619,13.71,13.71,18.447144
0,47,5657,8.13,8.13,7.6385717
