Client,Warehouse,Product,2022-01-24,2022-01-31,2022-02-07
0,1,367,17.19,25.478573,26.86
0,1,639,60.355,52.139286,50.77
0,1,655,19.550001,20.834,20.976667
0,1,1149,4.39,5.8300004,6.07
0,1,1485,,,
0,1,1965,24.506668,23.940952,23.846666
0,1,1969,16.35,15.801429,15.71
0,1,3179,21.710001,23.63857,23.960001
0,1,3234,2.42,3.4057143,3.57
0,1,3463,11.42,14.094286,14.54
0,1,3515,,9.89,9.89
0,1,4337,34.579998,10.3625,2.2900002
0,1,4431,34.805,36.13357,36.355
0,1,5317,3.03,7.5385714,8.29
0,1,5604,,,
0,1,5619,23.550001,30.072857,31.16
0,1,5657,8.7699995,7.218571,6.96
0,1,5871,21.645,19.806429,19.5
0,1,6341,8.059999,5.0085716,4.5
0,1,6898,26.65,30.772858,31.460001
0,1,7022,18.48,12.831429,11.89
0,1,7186,47.579998,31.103077,29.73
0,1,7457,3.1299999,9.412857,10.46
0,1,7469,,,
0,1,7661,51.376667,44.890743,44.079998
0,1,7984,4.81,2.95,2.6399999
0,1,8011,116.02,117.06286,117.236664
0,1,8157,,1.79,1.79
0,1,8264,52.899998,62.80857,64.46
0,1,8468,15.2300005,24.924286,26.539999
0,1,8587,10.74,9.677142,9.5
0,1,8869,37.19,24.488462,23.429998
0,1,10705,26.81,23.175714,22.570002
0,1,11000,,,
0,1,11015,1.0,1.9171429,2.07
0,1,11526,13.58,20.0,21.070002
0,1,11552,,,
0,1,11983,8.940001,6.942857,6.61
0,1,12171,106.549995,143.30429,149.43001
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,111.8075,126.215004,128.13599
0,3,400,39.457397,39.446167,39.445312
0,3,439,43.365295,42.85958,42.77529
0,3,1102,21.216667,20.084667,19.919582
0,3,1154,148.04643,148.24998,148.26747
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.188461,18.895454,18.948277
0,3,1704,15.341428,15.652466,15.685455
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.313,6.030122,5.9908333
0,3,2628,45.381306,44.208603,44.068123
0,3,2838,,,
0,3,2884,11.615,3.1005013,2.7252066
0,3,2949,51.89259,52.108448,52.15698
0,3,3401,21.704,20.919024,20.810001
0,3,3419,56.142273,55.210663,55.068336
0,3,3520,28.3716,28.51043,28.531853
0,3,3583,14.238334,13.028368,12.859535
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,59.051044,52.394436,51.78808
0,3,4520,,,
0,3,4592,17.016043,6.4546824,5.8468347
0,3,5023,,,
0,3,5274,,,
0,3,5376,21.976263,21.713526,21.552963
0,3,5456,34.161037,34.11631,34.112007
0,3,5493,183.76743,183.96823,183.99747
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,22.13,25.251715,25.772001
0,3,5933,39.538918,38.97414,38.8
0,3,6100,53.629997,53.50125,53.458332
0,3,6289,,,
0,3,6436,42.50489,42.654778,42.666035
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,46.501667,46.501667,
