Client,Warehouse,Product,2022-04-18,2022-04-25,2022-05-02
0,1,367,21.4,19.812857,10.29
0,1,639,70.534996,69.281425,61.760002
0,1,655,20.556667,21.1235,26.225
0,1,1149,6.57,6.0685716,3.06
0,1,1485,,,
0,1,1965,28.756668,27.828096,22.256668
0,1,1969,6.87,7.432857,10.809999
0,1,3179,19.929998,18.207142,7.87
0,1,3234,0.77,1.0928571,3.03
0,1,3463,21.869999,19.731428,6.9
0,1,3515,9.2,8.668571,5.48
0,1,4337,46.733334,46.89,49.71
0,1,4431,32.585,31.195002,22.855
0,1,5317,4.3,4.2799997,4.1600003
0,1,5604,,,
0,1,5619,21.25,21.313572,21.695002
0,1,5657,7.5299997,9.131429,18.74
0,1,5871,25.035,25.337694,28.97
0,1,6341,21.130001,21.13,
0,1,6898,12.7300005,13.5199995,18.26
0,1,7022,5.3300004,6.3757143,12.650001
0,1,7186,31.085001,30.202143,24.905
0,1,7457,23.070002,21.857143,14.58
0,1,7469,,,
0,1,7661,46.266666,45.20773,40.4425
0,1,7984,19.070002,18.06,12.0
0,1,8011,111.37666,112.100006,116.44
0,1,8157,3.93,4.008571,4.48
0,1,8264,46.27,46.835716,50.23
0,1,8468,7.5299997,7.5642858,7.77
0,1,8587,37.899998,35.18143,18.869999
0,1,8869,40.5,37.824284,21.77
0,1,10705,28.630001,26.618572,14.55
0,1,11000,32.43333,31.26381,24.246666
0,1,11015,1.8000001,1.9257143,2.68
0,1,11526,21.630001,19.784286,8.71
0,1,11552,,,
0,1,11983,7.9,7.692857,6.4500003
0,1,12171,68.93,73.71429,102.42
0,1,12298,,,
0,1,14160,,,
0,1,14311,,22.45,22.449999
0,3,0,118.32429,116.700615,106.95857
0,3,400,37.66244,35.318764,25.486748
0,3,439,42.2175,42.13916,41.64147
0,3,1102,20.647083,20.33489,19.151842
0,3,1154,121.118095,121.57171,137.5994
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.3,18.181017,17.436087
0,3,1704,3.74325,3.7297094,0.48
0,3,2119,,,
0,3,2391,,,
0,3,2506,1.7075,2.005776,6.0325003
0,3,2628,44.891563,44.27036,40.294666
0,3,2838,,,
0,3,2884,10.734048,10.767466,10.958864
0,3,2949,50.325478,50.108986,48.840233
0,3,3401,21.452223,17.453718,8.457084
0,3,3419,55.055912,53.657497,49.042747
0,3,3520,28.234798,27.619627,25.125675
0,3,3583,13.989743,12.755866,9.054231
0,3,3702,,20.084517,20.084515
0,3,3751,,,
0,3,3778,,,
0,3,4285,57.852425,57.782757,57.428646
0,3,4520,,,
0,3,4592,16.216461,16.270172,16.553244
0,3,5023,,,
0,3,5274,,,
0,3,5376,21.060455,20.939741,20.246956
0,3,5456,17.603321,19.017603,31.649715
0,3,5493,174.58723,174.73466,175.66847
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,25.536667,24.346352,21.1325
0,3,5933,38.27826,38.205555,37.7875
0,3,6100,52.075,51.974823,51.40238
0,3,6289,,,
0,3,6436,40.764454,40.691708,40.27198
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,46.322166,46.191494,45.044147
0,3,7299,42.279564,42.00141,40.466
0,3,7363,17.7908,17.454433,16.012857
0,3,7918,42.108707,41.901287,40.695625
0,3,8087,,,
0,3,8123,48.607265,50.1297,62.5683
0,3,8196,,,
0,3,8313,46.0625,45.740223,43.86515
0,3,8439,35.157574,35.023533,34.24294
0,3,8689,32.136055,31.807734,29.981953
0,3,8754,49.607166,49.562477,49.325882
0,3,8851,12.466666,12.510826,12.760197
0,3,8868,,,
0,3,8874,28.681322,28.532427,27.66457
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,89.48577,87.810555,81.58833
0,3,9841,24.846153,24.532043,22.898668
0,3,10278,,,
0,3,10359,50.531616,50.43399,49.96252
0,3,10500,32.421738,32.148354,30.69731
0,3,11146,21.378761,22.906591,40.513016
0,3,11374,5.950294,5.8978734,5.6236753
0,3,11418,45.344997,45.100117,43.680336
0,3,11496,19.178816,20.014338,26.275875
0,3,11611,,,
0,3,12086,162.93643,162.55812,155.7486
0,3,12167,,,
0,3,12288,49.982384,49.724026,47.915554
0,3,12346,,,
0,3,12891,2.195,2.424717,8.2825
0,3,13799,,,
0,3,13830,,,
0,3,13842,68.22643,67.53655,60.98891
0,3,13867,12.725295,12.70975,12.621666
0,3,13996,,,
0,3,14320,,,
0,20,4337,2.07,2.07,
0,20,4431,1.2700001,1.2585715,1.1899999
0,20,5871,,,
0,20,7457,,,
0,20,8011,4.7000003,4.7000003,
0,20,8264,4.3,4.2999997,
0,20,8587,,,
0,44,207,4.57,5.488571,11.0
0,44,355,15.37,13.422857,1.74
0,44,394,,,
0,44,1345,,,
0,44,1768,14.7,13.217142,4.32
0,44,2277,50.53,46.8,24.42
0,44,2622,,,
0,44,2762,,11.97,11.97
0,44,3283,19.7175,19.821154,21.065
0,44,4673,126.399994,122.59105,54.03
0,44,4801,,,
0,44,4893,14.67,16.224285,25.550001
0,44,5147,22.5,20.36,7.52
0,44,5513,,3.52,3.52
0,44,5563,,,
0,44,5921,,19.94,19.94
0,44,5924,4.5299997,4.53,
0,44,8140,,,
0,44,8654,,,
0,44,8726,12.63,12.63,
0,44,9290,,,
0,44,9438,18.929998,16.7,3.32
0,44,9541,,3.45,3.45
0,44,10021,68.19,69.12579,85.96999
0,44,10424,31.73,30.408571,22.48
0,44,10798,11.400001,10.227142,3.19
0,44,11524,110.818565,110.329765,100.065
0,44,11575,,,
0,44,11756,22.865,22.237692,14.71
0,44,12063,2.77,2.7700002,
0,44,12276,30.9,32.204285,40.03
0,44,12360,,,
0,44,12651,,,
0,44,12908,8.67,7.7542853,2.26
0,44,13089,,1.52,1.5200001
0,44,13707,1.33,1.3242857,1.29
0,44,13734,28.15,27.235384,16.26
0,44,14239,14.17,15.0425,17.66
0,47,367,,1.32,1.3199999
0,47,639,15.2699995,14.272858,8.29
0,47,655,5.7000003,5.817143,6.52
0,47,1149,,,
0,47,1485,,,
0,47,1969,4.7999997,4.8614283,5.23
0,47,3179,13.2300005,12.058572,5.0299997
0,47,3234,2.3,2.5571427,4.1
0,47,3463,8.47,7.7214284,3.23
0,47,3515,22.47,21.785715,17.68
0,47,4337,52.75,50.441536,22.74
0,47,4431,15.03,15.311429,17.0
0,47,5317,3.93,3.8899999,3.6499999
0,47,5604,,,
0,47,5619,11.5,11.335714,10.349999
0,47,5657,1.1999999,1.1999999,
0,47,5871,1.1,1.5057143,3.94
0,47,6341,33.77,32.18143,22.65
