Client,Warehouse,Product,2023-07-24,2023-07-31,2023-08-07
0,1,367,,52.94,
0,1,639,104.695,106.9,99.866
0,1,655,32.225002,30.794443,29.555
0,1,1149,,34.98,34.98
0,1,1485,29.95,29.93619,29.583042
0,1,1965,30.43,33.776,31.99643
0,1,1969,,38.59,30.67
0,1,3179,,38.46,38.455
0,1,3234,26.56,,26.23
0,1,3463,63.0,62.22,44.49
0,1,3515,99.28,,
0,1,4337,67.55,,66.72
0,1,4431,40.795,40.4175,40.516666
0,1,5317,49.22,,
0,1,5604,,,
0,1,5619,50.92,40.09,50.29
0,1,5657,,40.29,
0,1,5871,36.69625,37.64,34.95
0,1,6341,,,91.47666
0,1,6898,,54.51,41.36
0,1,7022,,43.486668,
0,1,7186,48.283337,53.602,52.941998
0,1,7457,50.92,,50.29
0,1,7469,,36.576,36.21375
0,1,7661,55.26,54.702724,54.698822
0,1,7984,,77.15,76.2
0,1,8011,131.44084,138.47174,137.22363
0,1,8157,26.56,26.23,26.23
0,1,8264,137.99,124.355,131.51
0,1,8468,,,44.4775
0,1,8587,,47.585,
0,1,8869,51.23,44.56,50.6
0,1,10705,,50.60625,50.29
0,1,11000,38.11,34.062,37.64
0,1,11015,,,
0,1,11526,63.005,57.403336,44.49
0,1,11552,,,
0,1,11983,,,
0,1,12171,178.46,253.99,
0,1,12298,,,
0,1,14160,39.25,39.25,38.76
0,1,14311,59.49,58.76,
0,3,0,110.03379,126.7212,124.36
0,3,400,38.36264,38.056904,37.65108
0,3,439,41.530937,41.974,40.828426
0,3,1102,22.62,22.36515,20.216
0,3,1154,144.95111,145.51445,140.82689
0,3,1181,0.0,0.0,0.0
0,3,1274,,0.215,
0,3,1536,18.80562,19.012178,18.653145
0,3,1704,14.89,9.457407,9.492137
0,3,2119,6.3026314,6.423631,3.7441027
0,3,2391,0.05904762,0.14245161,0.18844156
0,3,2506,6.2394443,6.6898336,6.005509
0,3,2628,48.768703,51.727917,31.955042
0,3,2838,,,
0,3,2884,12.0,9.712994,14.049295
0,3,2949,51.76146,51.346375,50.438854
0,3,3401,24.11,24.043215,23.490002
0,3,3419,53.852055,54.139725,53.2
0,3,3520,28.801054,28.432577,28.192242
0,3,3583,20.851484,22.00396,8.403092
0,3,3702,19.408674,20.393032,17.607018
0,3,3751,0.0,0.0,0.0
0,3,3778,3.546,3.5158331,3.4529412
0,3,4285,57.520554,57.430264,56.65269
0,3,4520,0.9117857,0.24384616,0.7263334
0,3,4592,17.924242,15.626394,19.112206
0,3,5023,6.0309196,7.03913,6.909737
0,3,5274,48.9286,48.5169,46.656807
0,3,5376,20.878056,21.095236,20.728657
0,3,5456,32.971535,32.666523,32.128345
0,3,5493,175.82101,175.43683,172.65996
0,3,5512,37.853333,39.265472,40.761528
0,3,5599,0.0,0.0,0.0
0,3,5824,,14.06,13.82
0,3,5901,27.653261,27.65,
0,3,5933,38.429035,37.1227,38.69
0,3,6100,52.121765,47.910557,52.850586
0,3,6289,0.42714286,0.42,0.41396227
0,3,6436,43.45588,43.40515,40.266056
0,3,6581,20.047,20.426172,20.038874
0,3,6614,0.0,0.25925,0.103999995
0,3,6816,,22.11,
0,3,6838,,0.71,
0,3,7256,44.390568,44.30151,43.52848
0,3,7299,42.0709,42.258263,41.450558
0,3,7363,19.147934,18.432734,18.651346
0,3,7918,42.5477,42.185905,41.45126
0,3,8087,,,
0,3,8123,63.195293,62.743786,62.04087
0,3,8196,0.0,0.0,0.0
0,3,8313,44.31137,44.268127,43.528893
0,3,8439,35.7376,35.7977,35.168053
0,3,8689,33.327755,31.776453,32.471714
0,3,8754,50.7,50.180668,49.4
0,3,8851,14.467742,13.005262,17.365803
0,3,8868,,1.4028571,1.3810526
0,3,8874,29.696829,29.82353,29.361645
0,3,9003,0.6783755,0.5828889,0.70540196
0,3,9025,34.470753,31.11186,33.85168
0,3,9055,,,
0,3,9771,88.6754,89.9355,88.43877
0,3,9841,24.379713,24.895195,24.625
0,3,10278,21.27,21.27,
0,3,10359,50.7,49.95581,49.32071
0,3,10500,31.391394,30.689852,32.470734
0,3,11146,39.68065,39.737938,47.745766
0,3,11374,6.1141515,6.1045995,5.069771
0,3,11418,47.115685,47.05628,46.29
0,3,11496,23.03202,23.803331,24.82995
0,3,11611,,1.418,1.3818182
0,3,12086,163.8,163.15736,160.43126
0,3,12167,,,
0,3,12288,52.9,52.297344,51.54074
0,3,12346,,,
0,3,12891,12.41,11.671201,8.620696
0,3,13799,42.549,42.352566,41.45059
0,3,13830,0.85,0.85,
0,3,13842,73.699684,76.88309,51.921078
0,3,13867,13.955238,14.088175,13.8198395
0,3,13996,0.9739333,1.4120253,1.3814894
0,3,14320,2.8365307,2.7931578,2.7635484
0,20,4337,,,
0,20,4431,,,40.29
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,,,
0,20,8587,,,
0,44,207,,,
0,44,355,,,54.294544
0,44,394,,,35.176666
0,44,1345,,,
0,44,1768,,,44.77
0,44,2277,,,84.53
0,44,2622,,,
0,44,2762,,,
0,44,3283,,,29.657919
0,44,4673,,,159.82143
0,44,4801,,,50.18
0,44,4893,,,99.13
0,44,5147,,,40.73
0,44,5513,,,
0,44,5563,,,
0,44,5921,,,
0,44,5924,,,
0,44,8140,,,55.001614
0,44,8654,,,
0,44,8726,,,
0,44,9290,,,
0,44,9438,,,49.21
0,44,9541,,,
0,44,10021,,,105.466
0,44,10424,,,52.97444
0,44,10798,,,54.955
0,44,11524,,,120.229706
0,44,11575,,,28.779999
0,44,11756,,,31.831665
0,44,12063,,,
0,44,12276,,,
0,44,12360,,,36.39
0,44,12651,,,
0,44,12908,,,
0,44,13089,,,
0,44,13707,,,44.053333
0,44,13734,,,28.933125
0,44,14239,,,32.33099
0,47,367,,,
0,47,639,,,
0,47,655,,27.005,
0,47,1149,28.96,,
0,47,1485,24.910002,,
0,47,1969,36.06,,
0,47,3179,,31.58,
0,47,3234,,,
0,47,3463,,,
0,47,3515,81.42,77.32,
0,47,4337,55.56,55.5625,
0,47,4431,33.78,33.78,
0,47,5317,,38.07,
0,47,5604,,,
0,47,5619,40.95,40.39,
0,47,5657,,,
0,47,5871,30.74,30.74,
0,47,6341,71.565,72.244,
0,47,6898,,,
0,47,7022,,,
0,47,7186,42.73,42.73,
0,47,7457,40.95,,
0,47,7469,29.13,,
0,47,7984,,,
0,47,8011,123.119995,123.12,
0,47,8157,20.66,21.38,
0,47,8264,115.6,,
0,47,8468,,36.89,
0,47,8587,,,
0,47,8869,41.375,,40.81
0,47,10705,40.95,,
0,47,11000,30.74,30.74,
0,47,11015,,23.96,
0,47,11526,,53.3675,
0,47,11552,,,
0,47,11721,28.03,28.003334,
0,47,11983,27.19,27.19,
0,47,12171,,200.47,
0,47,12298,,,
0,47,13522,43.303333,43.995,
0,47,14160,32.09,31.64,
0,47,14311,,,
0,48,182,,,0.0
0,48,1228,,,0.0
0,48,2315,45.201904,44.31,44.31
0,48,3067,100.48,,
0,48,3120,62.346,57.870003,55.895
0,48,3227,11.382222,34.72,31.01
0,48,3718,45.892666,,44.63
0,48,4354,45.8,38.377617,38.764286
0,48,4455,30.388594,29.685122,31.327728
0,48,4466,47.62,,
0,48,5805,26.27,25.8875,25.76
0,48,5985,,45.461998,
0,48,6061,46.524,,
0,48,6868,28.405,27.83,
0,48,6878,143.01613,133.48589,134.35625
0,48,7689,,0.0,0.0
0,48,8398,29.410961,27.590525,27.830002
0,48,9145,39.2525,31.73,36.715908
0,48,9637,83.95125,72.647995,
0,48,11171,8.69,8.69,8.52
0,48,11497,,,0.0
0,48,12094,,,0.0
0,48,12238,,0.0,0.0
0,48,12821,196.69,159.89334,165.708
0,48,13779,48.295002,44.66,50.744286
0,83,367,46.87,46.7275,46.28
0,83,639,106.552,101.72666,93.135
0,83,655,29.164616,28.71889,28.858334
0,83,1018,29.929998,29.619091,23.102728
0,83,1149,31.101667,30.85875,30.711668
0,83,1485,26.81,26.613333,26.473001
0,83,1969,36.3275,35.17875,35.711666
0,83,3053,61.15,61.147144,
0,83,3179,35.079998,34.855,34.635
0,83,3234,26.278,25.984444,26.01
0,83,3463,64.36,62.456924,63.55
0,83,3515,96.0,91.95333,94.79
0,83,4337,55.883335,55.387,55.175
0,83,4431,35.61081,33.481026,35.154617
0,83,5317,48.59,47.361668,47.98
0,83,5619,39.010002,35.17264,38.517002
0,83,5657,35.61333,35.3875,35.158573
0,83,5871,33.89143,33.503635,33.54933
0,83,6341,80.589005,85.36,84.05666
0,83,6898,48.5225,44.406666,44.22
0,83,7022,36.15,35.873333,35.69
0,83,7186,46.87227,46.479446,46.325
0,83,7457,42.9025,42.576,42.36
0,83,7469,32.18,28.376667,31.77
0,83,7984,64.36,62.178185,63.55
0,83,8011,117.918,110.60249,114.50956
0,83,8157,26.276667,26.283333,25.94
0,83,8264,,107.23137,109.85285
0,83,8468,41.3,41.3,40.77
0,83,8587,45.16,36.845,44.586666
0,83,8869,45.16,41.209,44.59
0,83,10705,42.899998,42.36,42.36
0,83,11000,31.494545,29.577059,33.46
0,83,11015,31.1,29.34,
0,83,11526,64.36,62.63375,63.55
0,83,11552,,,
0,83,11983,29.39,29.02,
0,83,12171,206.07,203.46,203.46
0,83,12298,,,
0,83,13522,49.123074,48.586666,48.501877
0,83,14160,33.79,26.732,33.36
0,83,14311,51.38333,51.122,50.74
0,95,367,,,
0,95,639,,,
0,95,655,,,33.52
0,95,1149,,,
0,95,1969,,,
0,95,3179,,,
0,95,3234,,29.18,
0,95,3463,,,
0,95,3515,,,
0,95,4337,68.36,,
0,95,4431,41.3,,
0,95,5604,,,
0,95,5619,,,50.51
0,95,5657,,,
0,95,5871,,,
0,95,6341,,,
0,95,6898,,,57.19
0,95,7022,,,
0,95,7186,,,53.56
0,95,7457,,,
0,95,8011,147.76,136.01999,145.9
0,95,8157,,,
0,95,8264,,121.2,140.51
0,95,8468,,,
0,95,8869,,51.1,
0,95,10705,,,50.51
0,95,11000,,,
0,95,11552,,,
0,95,11721,,,34.1
0,95,11983,,,
0,95,12171,,,
0,95,13522,,,55.43
0,95,14160,,,
0,100,367,,53.6,
0,100,639,108.22,106.88,106.88
0,100,655,32.22,32.10857,31.823334
0,100,1149,35.42,34.98,35.0
0,100,1969,43.4856,43.49,42.95
0,100,3234,,,
0,100,3463,63.005,62.74,62.61
0,100,3515,94.245,95.10333,
0,100,4337,67.543335,67.26111,66.78272
0,100,4431,40.482307,40.442,40.294
0,100,5317,44.23,44.23,
0,100,5619,50.92,50.605,
0,100,5657,,,40.29
0,100,5871,38.11,,
0,100,6341,86.90125,,91.6
0,100,6898,58.765713,58.52,
0,100,7022,,42.94,42.94
0,100,7186,53.60143,53.605453,
0,100,7457,50.92,,
0,100,7984,,76.685,
0,100,8011,146.6875,141.5669,147.76166
