Client,Warehouse,Product,2023-02-06,2023-02-13,2023-02-20
0,1,367,50.04,42.98,50.04
0,1,639,97.082,97.84,107.159996
0,1,655,27.52125,21.513334,29.1025
0,1,1149,33.23,33.03,33.03
0,1,1485,,,
0,1,1965,26.896667,29.249166,29.907059
0,1,1969,32.765,36.713333,34.170002
0,1,3179,36.28,36.28,32.58
0,1,3234,24.75,,24.746666
0,1,3463,,42.135,58.809998
0,1,3515,,93.27,
0,1,4337,59.484,55.906,63.0625
0,1,4431,38.086315,37.36375,38.059166
0,1,5317,,,45.9
0,1,5604,,,
0,1,5619,39.46,41.04625,42.125713
0,1,5657,38.04,,38.04
0,1,5871,31.996666,35.536667,32.702858
0,1,6341,,,81.753334
0,1,6898,44.29,47.03,50.50333
0,1,7022,34.79,,40.54
0,1,7186,45.063335,45.184998,47.052
0,1,7457,47.55,,47.55
0,1,7469,,,
0,1,7661,51.601154,51.58579,51.584
0,1,7984,,,
0,1,8011,131.03142,129.397,130.65152
0,1,8157,24.903334,,24.75
0,1,8264,123.125,128.88333,128.88
0,1,8468,42.04,,42.04
0,1,8587,47.8725,41.02,
0,1,8869,43.27667,34.245,47.79
0,1,10705,47.55,47.55,
0,1,11000,33.94,25.45,33.481667
0,1,11015,,,29.7
0,1,11526,,42.135,53.08857
0,1,11552,,,
0,1,11983,30.02,30.025,30.026667
0,1,12171,166.39,166.39,213.63
0,1,12298,,,
0,1,14160,,,
0,1,14311,55.55,39.8,55.713078
0,3,0,120.54947,64.479996,120.548615
0,3,400,35.48692,35.595596,36.34081
0,3,439,41.12846,41.12816,41.128307
0,3,1102,17.872461,15.376522,19.4654
0,3,1154,132.97327,134.51991,136.37315
0,3,1181,2.13,1.42,1.4189999
0,3,1274,,0.21300001,
0,3,1536,15.954599,17.728378,17.727907
0,3,1704,14.890201,9.926666,14.89
0,3,2119,6.030557,6.0828176,6.2280445
0,3,2391,0.15068826,0.08707602,0.10650307
0,3,2506,4.9218984,5.5758753,5.8154225
0,3,2628,25.35176,31.737257,36.73075
0,3,2838,,,0.0
0,3,2884,2.0483267,1.4799638,4.905872
0,3,2949,48.76414,48.928734,48.92834
0,3,3401,13.614166,1.4844159,20.977924
