Client,Warehouse,Product,2021-07-19,2021-07-26,2021-08-02
0,1,367,15.58,16.23,20.130001
0,1,639,70.195,73.04714,90.159996
0,1,655,25.99,25.685715,23.86
0,1,1149,11.42,10.927142,7.9700003
0,1,1485,,,
0,1,1965,28.41,27.906193,24.883333
0,1,1969,10.4800005,11.831429,19.94
0,1,3179,,,
0,1,3234,1.6800001,1.9185715,3.3500001
0,1,3463,21.679998,22.324286,26.19
0,1,3515,9.650001,10.064285,12.55
0,1,4337,39.45,39.25625,38.675
0,1,4431,27.353333,27.344284,27.29
0,1,5317,7.9,6.9785714,1.4499999
0,1,5604,,,
0,1,5619,28.515,28.537857,28.675001
0,1,5657,3.94,5.2428575,13.059999
0,1,5871,33.260002,31.3075,25.449999
0,1,6341,22.320002,21.288572,15.099999
0,1,6898,14.190001,17.144285,34.87
0,1,7022,11.349999,12.935715,22.449999
0,1,7186,32.385002,32.132145,30.615
0,1,7457,4.94,4.7042856,3.2900002
0,1,7469,,,
0,1,7661,53.47333,52.138184,46.13
0,1,7984,15.160001,14.532858,10.7699995
0,1,8011,97.832,96.90765,89.975
0,1,8157,4.19,4.31,5.0299997
0,1,8264,48.100002,49.33857,56.77
0,1,8468,7.29,8.114285,13.059999
0,1,8587,23.74,25.537142,36.32
0,1,8869,23.449999,23.975714,27.130001
0,1,10705,32.84,30.949999,19.61
0,1,11000,,,
0,1,11015,1.03,1.1642857,1.97
0,1,11526,16.45,18.501429,30.81
0,1,11552,,,
0,1,11983,23.77,23.467144,21.65
0,1,12171,171.905,163.67693,64.939995
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,133.51094,132.94266,123.02364
0,3,400,41.245056,41.04611,39.917282
0,3,439,40.8093,41.236134,44.409565
0,3,1102,22.903044,22.82811,22.430386
0,3,1154,155.03584,145.26886,122.018425
0,3,1181,,,
0,3,1274,,,
0,3,1536,19.261,19.149729,18.672857
0,3,1704,16.156427,16.066633,15.527857
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.449375,6.4501886,6.458
0,3,2628,48.05591,45.219883,42.074036
0,3,2838,,,
0,3,2884,11.334893,11.180958,10.346154
0,3,2949,54.05186,53.909542,53.144585
0,3,3401,24.566364,24.461643,23.474285
0,3,3419,59.26923,58.944157,56.63909
0,3,3520,30.342758,30.265026,29.724
0,3,3583,15.395385,15.193456,14.040976
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,63.543686,63.273476,61.787315
0,3,4520,,,
0,3,4592,16.15197,16.047632,15.481644
0,3,5023,,,
0,3,5274,,,
0,3,5376,,,
0,3,5456,35.67719,35.548546,34.869827
0,3,5493,193.85205,192.76921,186.54663
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,28.198227,28.202349,28.26625
0,3,5933,41.595642,41.543293,40.96
0,3,6100,55.72892,55.584316,53.894737
0,3,6289,,,
0,3,6436,44.886917,44.70311,43.747547
