Client,Warehouse,Product,2023-11-27,2023-12-04,2023-12-11
0,1,367,,52.39,
0,1,639,104.615,105.78,123.65
0,1,655,31.023333,29.91,31.495
0,1,1149,34.62,34.63,34.62
0,1,1485,29.2725,29.275,29.275
0,1,1965,,,
0,1,1969,42.49,40.36,
0,1,3179,38.05,36.773335,38.056667
0,1,3234,25.96,,
0,1,3463,61.57,,
0,1,3515,47.35,,
0,1,4337,66.02,66.02,66.02
0,1,4431,39.7625,39.8725,39.873333
0,1,5317,47.34,,48.1
0,1,5604,53.820526,54.010002,54.140213
0,1,5619,39.23625,39.675,42.64
0,1,5657,39.87,39.87,
0,1,5871,36.588,37.248,37.253334
0,1,6341,83.025,,
0,1,6898,56.17,51.65,
0,1,7022,42.2575,42.49,42.49
0,1,7186,52.39,52.390003,52.390003
0,1,7457,49.765,49.76,
0,1,7469,35.83,35.84,
0,1,7661,,,
0,1,7984,68.9875,,
0,1,8011,139.40074,135.88445,142.0872
0,1,8157,25.96,,25.96
0,1,8264,134.86333,130.93001,134.865
0,1,8468,,,
0,1,8587,,,
0,1,8869,,,
0,1,10705,49.76,49.76,49.76
0,1,11000,32.953335,37.244,33.384
0,1,11015,41.936665,,
0,1,11526,,,61.57
0,1,11552,32.928886,33.01,33.010002
0,1,11983,31.49,31.495,31.548332
0,1,12171,,,
0,1,12298,142.84,142.84,
0,1,14160,,38.355,38.36
0,1,14311,47.367146,,49.985
0,3,0,121.98,126.0,126.0
0,3,400,37.264458,38.149998,38.15
0,3,439,41.11353,41.65,41.65
0,3,1102,21.788485,20.177711,20.696098
0,3,1154,141.58727,141.45746,141.36586
0,3,1181,0.0,0.0,0.0
0,3,1274,0.2090909,0.21000001,
0,3,1536,18.305706,18.899944,18.633732
0,3,1704,,,
0,3,2119,6.2999096,5.627322,5.405625
0,3,2391,0.15104167,0.245,0.27007875
0,3,2506,5.42,6.28597,6.0632353
0,3,2628,49.512333,34.91875,39.33684
0,3,2838,,,
0,3,2884,7.994248,16.422655,15.648387
0,3,2949,50.2756,51.1,51.1
0,3,3401,,,
0,3,3419,52.7822,53.899998,53.9
0,3,3520,27.404839,28.511417,28.373547
0,3,3583,21.915483,11.590813,17.231352
0,3,3702,18.93468,20.3,20.300001
0,3,3751,0.0,0.0,0.0
0,3,3778,3.4429412,3.5,3.5
0,3,4285,56.342068,57.4,57.4
0,3,4520,0.6106173,0.7,0.036713287
0,3,4592,13.882157,20.818518,21.065348
0,3,5023,6.7655935,7.0,7.0
0,3,5274,47.42987,46.649998,46.719273
0,3,5376,20.700901,20.861841,20.846716
0,3,5456,32.000088,32.55,32.49969
0,3,5493,169.04561,174.93001,174.2845
0,3,5512,40.32439,41.3,41.3
0,3,5599,0.0,0.0,0.0
0,3,5824,13.45,,
0,3,5901,,,
0,3,5933,38.70658,39.2,39.2
0,3,6100,52.798416,53.550003,53.55
0,3,6289,0.39652175,0.42000002,0.42
0,3,6436,42.41665,39.82033,42.228348
0,3,6581,19.732779,20.3,20.300001
0,3,6614,0.0,0.0,0.0
0,3,6816,21.17331,22.4,22.4
0,3,6838,,,0.7
0,3,7256,42.891876,44.100002,44.100002
0,3,7299,41.361984,42.0,42.0
0,3,7363,18.439266,17.468182,18.9
0,3,7918,41.41008,42.0,42.00007
0,3,8087,28.857447,30.449999,30.45
0,3,8123,61.742493,62.86,62.86
0,3,8196,0.0,0.018181818,0.0
0,3,8313,43.14364,44.100002,44.1
0,3,8439,34.995003,35.63,35.629997
0,3,8689,32.001472,32.9,32.9
0,3,8754,49.2281,50.05,50.05
0,3,8851,10.792105,18.344118,18.012499
0,3,8868,1.374,1.4,1.4
0,3,8874,29.197163,29.75,29.75
0,3,9003,0.5399776,0.9299163,0.17206705
0,3,9025,33.277054,34.3,31.805456
0,3,9055,,,
0,3,9771,88.32958,89.6,89.6
0,3,9841,24.433664,25.014706,24.96375
0,3,10278,,,
0,3,10359,49.041706,50.05,50.05
0,3,10500,32.09494,32.899998,17.312206
0,3,11146,43.42751,50.673912,37.456364
0,3,11374,5.9851336,5.8886757,5.9060044
0,3,11418,46.145306,46.9,46.9
0,3,11496,24.68684,26.455729,25.67082
0,3,11611,1.35,,
0,3,12086,158.15715,163.45761,162.925
0,3,12167,,,
0,3,12288,51.513187,52.22,52.22
0,3,12346,,,0.0
0,3,12891,11.802809,7.130597,7.4626436
0,3,13799,40.835335,42.0,38.266666
0,3,13830,,,
0,3,13842,73.75469,54.47664,58.0944
0,3,13867,13.636489,13.444445,14.0
0,3,13996,1.3810713,1.4000001,1.4
0,3,14320,2.7368085,2.8,2.8000002
0,20,4337,,,
0,20,4431,,,
0,20,5871,,37.243336,
0,20,7457,,,
0,20,8011,147.68,,
0,20,8264,,,
0,20,8587,,,
0,44,207,,,
0,44,355,,,
0,44,394,,,
0,44,1345,,,
0,44,1768,,,
0,44,2277,,,
0,44,2622,,,
0,44,2762,,,
0,44,3283,,33.31,
0,44,4673,,,
0,44,4801,,,
0,44,4893,,,
0,44,5147,,,
0,44,5513,,,
0,44,5563,,,
0,44,5921,,,
0,44,5924,,,
0,44,8140,,,
0,44,8654,,,
0,44,8726,,,
0,44,9290,,,
0,44,9438,,,
0,44,9541,,,
0,44,10021,,,
0,44,10424,,,
0,44,10798,,,
0,44,11524,,162.69,
0,44,11575,,,
0,44,11756,,,
0,44,12063,,,
0,44,12276,,,
0,44,12360,,,
0,44,12651,,,
0,44,12908,,,
0,44,13089,,,
0,44,13707,,,
0,44,13734,,35.23,
0,44,14239,,,
0,47,367,,,40.27
0,47,639,100.05,62.32,85.73
0,47,655,25.63,,25.63
0,47,1149,,,
0,47,1485,23.48,,
0,47,1969,33.99,33.99,
0,47,3179,29.77,,
0,47,3234,20.43,,
0,47,3463,,,
0,47,3515,48.53375,58.58,76.74
0,47,4337,52.37,52.37,52.370003
0,47,4431,31.835,,
0,47,5317,38.81,39.1,
0,47,5604,41.47,41.47,41.468
0,47,5619,,38.6,38.6
0,47,5657,31.835,,31.84
0,47,5871,,,
0,47,6341,67.455,70.48,72.51
0,47,6898,45.29,,
0,47,7022,32.71,,
0,47,7186,40.2725,,40.27
0,47,7457,,,38.6
0,47,7469,,,
0,47,7984,59.14,,59.14
0,47,8011,111.19833,116.04,101.51
0,47,8157,20.43,,20.43
0,47,8264,108.96,108.96,101.63333
0,47,8468,,,
0,47,8587,,,39.0
0,47,8869,,,
0,47,10705,,,38.6
0,47,11000,28.97,28.97,
0,47,11015,35.9625,40.42,
0,47,11526,,,50.3
0,47,11552,26.42,26.425,26.422667
0,47,11721,,,
0,47,11983,,,
0,47,12171,,,
0,47,12298,,,
0,47,13522,,,
0,47,14160,30.24,,29.910002
0,47,14311,,,36.61
0,48,182,,,
0,48,1228,,,
0,48,2315,43.99286,32.754288,34.5708
0,48,3067,98.09,,
0,48,3120,58.247143,57.114616,62.62
0,48,3227,32.014,32.11333,34.583332
0,48,3718,45.83,43.772,50.1
0,48,4354,,44.71,
0,48,4455,30.068525,26.318905,24.409437
0,48,4466,,37.57,46.51
0,48,5805,25.43875,21.165,25.642729
0,48,5985,,,
0,48,6061,46.14,46.51,46.505
0,48,6868,27.4275,27.720001,27.725
0,48,6878,136.88177,134.52782,136.18556
0,48,7689,,,
0,48,8398,27.226562,28.48611,29.645714
0,48,9145,38.35611,41.14,40.025
0,48,9637,,,118.98
0,48,11171,8.4375,8.495,8.493846
0,48,11497,,,
0,48,12094,,,
0,48,12238,,,
0,48,12821,217.07,212.595,0.0
0,48,13779,46.09,50.100002,47.806667
0,83,367,44.745,45.16,45.16
0,83,639,99.48572,96.16,96.348
0,83,655,27.242668,27.965,27.473125
0,83,1018,,,
0,83,1149,29.696665,29.975,29.972
0,83,1485,25.616667,25.84125,25.837334
0,83,1969,33.497,33.395,33.32875
0,83,3053,,,
0,83,3179,33.226997,33.8,32.46
0,83,3234,25.085,,25.325
0,83,3463,,62.02,62.02
0,83,3515,57.122353,90.92834,89.34667
0,83,4337,53.539375,53.855556,53.965004
0,83,4431,34.11727,34.312855,34.31407
0,83,5317,48.325832,42.02,45.22333
0,83,5619,38.55357,38.216667,41.3425
0,83,5657,34.311428,34.313335,34.312
0,83,5871,32.47,32.660908,32.66125
0,83,6341,77.06,82.03333,79.03
0,83,6898,45.126667,43.15,45.09375
0,83,7022,34.60412,34.83,34.951668
0,83,7186,44.821762,45.164,45.16182
0,83,7457,41.15,41.34,41.34222
0,83,7469,30.782001,31.01,31.01
0,83,7984,57.82,62.02,62.02
0,83,8011,108.50072,111.59559,114.274994
0,83,8157,25.2025,25.324999,25.325
0,83,8264,102.445,107.18364,105.92266
0,83,8468,39.6075,39.79,39.796665
0,83,8587,43.51,43.515,43.51
0,83,8869,,,
0,83,10705,40.833332,41.34,41.34
0,83,11000,31.236889,32.66,30.54125
0,83,11015,42.68,28.435,26.9
0,83,11526,,,
0,83,11552,28.662777,28.839998,28.840002
0,83,11983,28.32,28.32,28.32
0,83,12171,196.11334,198.56,198.56
0,83,12298,,112.14,112.14
0,83,13522,37.170002,,
0,83,14160,32.474285,32.56,32.673332
0,83,14311,46.392857,39.071667,49.51
0,95,367,52.95,,
0,95,639,,106.82,
0,95,655,33.14,,
0,95,1149,,,
0,95,1969,,,
0,95,3179,,,
0,95,3234,,,
0,95,3463,,,
0,95,3515,,,
0,95,4337,,,66.74
0,95,4431,40.32,,
0,95,5604,54.806667,54.81,54.805
0,95,5619,,,
0,95,5657,,,
0,95,5871,,38.746666,
0,95,6341,,,
0,95,6898,56.55,,
0,95,7022,41.48,,
0,95,7186,52.95,,
0,95,7457,,,
0,95,8011,144.26,,123.52
0,95,8157,,,
0,95,8264,138.93,123.525,138.93
0,95,8468,,,
0,95,8869,,,
0,95,10705,49.94,,
0,95,11000,38.47,,
0,95,11552,33.72,,
0,95,11721,,,
0,95,11983,,,
0,95,12171,,,
0,95,13522,,,
0,95,14160,,,
0,100,367,,52.39,
0,100,639,,128.87,105.77
0,100,655,29.166666,31.492,30.426666
0,100,1149,,,
0,100,1969,40.234,42.496666,41.415
0,100,3234,,,25.96
0,100,3463,,,61.57
0,100,3515,97.03,72.2325,
0,100,4337,66.0125,66.011665,66.012726
0,100,4431,39.65167,39.872,39.873333
0,100,5317,43.23,47.42,
0,100,5619,49.76,,49.76
0,100,5657,,39.87,
0,100,5871,37.24,,37.24
0,100,6341,90.65,83.025,83.025
0,100,6898,51.06,57.43,51.62
0,100,7022,42.186665,42.505,
0,100,7186,52.391335,52.39,52.391426
0,100,7457,,49.76,
0,100,7984,75.41,,
0,100,8011,147.52936,145.43929,141.835
0,100,8157,25.763334,,25.956667
0,100,8264,133.38,134.87,134.87
0,100,8468,44.00833,,
0,100,8587,50.07,,50.07
0,100,8869,,,
0,100,10705,,49.764,50.02
0,100,10789,,,
0,100,11015,27.97,47.43,
0,100,11526,61.572,61.58,61.57
0,100,11983,,,
0,100,12171,,,
0,100,14311,49.309998,45.905,48.351997
0,120,367,45.1,,
0,120,639,,,
0,120,655,28.63,,
0,120,1149,30.33,,
0,120,1485,26.36,,
0,120,1969,,,
0,120,3179,32.44,,
0,120,3234,21.15,,
0,120,3463,,,
0,120,3515,77.69,,
0,120,4337,57.803333,58.89,58.89
0,120,4431,34.796665,,35.12
0,120,5317,,,
0,120,5604,47.21,47.21,
0,120,5619,43.29,,43.29
0,120,5657,,,
0,120,5871,31.63,32.53,
0,120,6341,,,
0,120,6898,,,
0,120,7022,35.865,36.37,36.37
0,120,7186,45.093334,46.38,
0,120,7457,42.09,,
0,120,7469,31.28,,
0,120,7984,67.32,,
0,120,8011,130.5,134.22,
0,120,8157,21.15,,
0,120,8264,119.15,122.54,
0,120,8468,37.29,,
0,120,8587,43.71,,
0,120,8869,,,
0,120,10705,42.09,,
0,120,10774,,,
0,120,11000,32.08,,28.25875
0,120,11015,,,
0,120,11526,,,
0,120,11552,,,
0,120,11983,,,
0,120,12171,,,
0,120,12298,,,
0,120,13522,,,
0,120,14160,33.78,33.79,33.79
0,120,14311,,,
0,121,367,44.55218,54.867268,54.323017
0,121,639,134.23671,133.88492,132.54575
0,121,655,33.180344,33.388535,33.257393
0,121,1149,35.99097,35.83968,36.680084
0,121,1183,40.22466,41.47918,41.96883
0,121,1485,28.990002,28.93353,28.86413
0,121,1969,41.871574,41.248196,41.2228
0,121,2869,41.973183,41.905487,40.33458
0,121,2950,106.528946,87.93598,86.948
0,121,3053,,,
0,121,3179,38.394276,37.447502,37.888214
0,121,3234,31.025944,31.262053,31.45143
0,121,3264,41.589603,41.68912,41.762375
0,121,3463,59.933186,62.617718,64.99
0,121,3482,,,
0,121,4233,0.0,0.0,0.0
0,121,4318,50.33074,51.927036,50.71967
0,121,4337,66.27753,67.55311,64.55452
0,121,4836,51.53846,44.644444,45.45
0,121,5317,56.496346,48.752758,49.399036
0,121,5604,57.859386,57.722763,57.720905
0,121,5619,44.433887,45.64244,45.49551
0,121,5657,40.793705,41.989998,41.99
0,121,5871,37.536266,37.7863,37.160824
0,121,6125,26.090654,26.962395,26.230755
0,121,6151,47.319885,48.930614,47.33
0,121,6212,0.0,0.0,0.0
0,121,6341,82.08539,83.96969,84.94687
0,121,6416,,,
0,121,6680,50.180477,44.64,45.45
