Client,Warehouse,Product,2021-11-22,2021-11-29,2021-12-06
0,1,367,14.47,11.255714,9.97
0,1,639,78.815,85.601105,91.03001
0,1,655,25.265,17.700714,14.675
0,1,1149,5.7000003,6.3285713,6.5800004
0,1,1485,,,
0,1,1965,25.067501,25.738695,26.096668
0,1,1969,20.97,14.22,11.5199995
0,1,3179,,,
0,1,3234,0.83,5.4014287,7.23
0,1,3463,40.63,19.187143,10.61
0,1,3515,6.1699996,10.312858,11.97
0,1,4337,34.485,33.78143,33.5
0,1,4431,30.3,32.359375,33.594997
0,1,5317,1.47,3.577143,4.42
0,1,5604,,,
0,1,5619,34.95,31.657145,30.34
0,1,5657,21.485,17.898888,15.03
0,1,5871,18.435,25.148888,30.52
0,1,6341,22.199999,8.392858,2.8700001
0,1,6898,37.0,30.85,28.39
0,1,7022,25.1,12.635714,7.65
0,1,7186,40.082855,29.9925,27.565
0,1,7457,6.57,15.2628565,18.74
0,1,7469,,,
0,1,7661,45.510002,45.845715,45.98
0,1,7984,14.17,13.148572,12.74
0,1,8011,97.6175,96.63218,96.10667
0,1,8157,6.7000003,6.5,6.4199996
0,1,8264,75.1,56.042854,48.420002
0,1,8468,13.099999,7.707143,5.5499997
0,1,8587,26.67,23.291428,21.94
0,1,8869,31.6,25.457142,23.0
0,1,10705,22.77,25.541428,26.65
0,1,11000,,,
0,1,11015,6.07,5.1914287,4.84
0,1,11526,23.015,22.36222,21.84
0,1,11552,,,
0,1,11983,22.699999,12.1285715,7.9
0,1,12171,65.4,46.614285,39.100002
0,1,12298,,,
0,1,14160,,,
0,1,14311,,,
0,3,0,124.62,130.02019,130.4798
0,3,400,39.729404,39.06232,38.763466
0,3,439,43.665955,43.48996,43.392647
0,3,1102,22.120321,21.408503,21.228367
0,3,1154,111.31122,121.5751,147.65746
0,3,1181,,,
0,3,1274,,,
0,3,1536,18.37,18.809132,19.043333
0,3,1704,15.219412,10.636076,10.415035
0,3,2119,,,
0,3,2391,,,
0,3,2506,6.2583337,2.7211957,2.190625
0,3,2628,46.829132,45.820126,45.416523
0,3,2838,,,
0,3,2884,10.547369,10.785805,10.899062
0,3,2949,52.318447,52.110035,52.008648
0,3,3401,22.5625,21.283695,20.601667
0,3,3419,56.272606,57.145515,57.591663
0,3,3520,29.171482,29.303413,29.368183
0,3,3583,17.209524,17.80193,17.965082
0,3,3702,,,
0,3,3751,,,
0,3,3778,,,
0,3,4285,61.468987,60.27997,59.717613
0,3,4520,,,
0,3,4592,16.618135,17.030537,17.221373
0,3,5023,,,
0,3,5274,,,
0,3,5376,22.217356,22.200466,22.149374
0,3,5456,34.540836,34.32421,34.252766
0,3,5493,186.3628,183.80244,182.60172
0,3,5512,,,
0,3,5599,,,
0,3,5824,,,
0,3,5901,23.195,23.335625,23.42
0,3,5933,39.36682,39.549934,39.626667
0,3,6100,53.920475,53.13136,52.815716
0,3,6289,,,
0,3,6436,42.856297,42.586975,42.482723
0,3,6581,,,
0,3,6614,,,
0,3,6816,,,
0,3,6838,,,
0,3,7256,47.788002,47.689842,47.64523
0,3,7299,44.18037,43.18988,42.703636
0,3,7363,18.658215,11.035863,8.953658
0,3,7918,43.225807,43.443127,43.5105
0,3,8087,,,
0,3,8123,66.97615,66.38256,66.08657
0,3,8196,,,
0,3,8313,47.360268,47.97951,48.285
0,3,8439,36.361538,36.555454,36.636776
0,3,8689,33.35881,33.24675,33.189697
0,3,8754,52.879456,52.097073,51.73085
0,3,8851,12.160238,12.56565,12.749729
0,3,8868,,,
0,3,8874,29.567604,16.533125,13.314174
0,3,9003,,,
0,3,9025,,,
0,3,9055,,,
0,3,9771,92.740005,93.13412,93.34909
0,3,9841,25.96875,25.297937,24.967693
0,3,10278,,,
0,3,10359,53.142574,52.639084,52.3979
0,3,10500,33.707394,19.444492,16.320238
0,3,11146,40.042877,32.889072,30.431528
0,3,11374,6.1742015,6.146261,6.133832
0,3,11418,49.623287,48.739086,48.52746
0,3,11496,28.033081,27.644348,27.505018
0,3,11611,,,
0,3,12086,163.90001,168.04202,170.30632
0,3,12167,,,
0,3,12288,52.482384,53.23697,53.633125
0,3,12346,,,
0,3,12891,8.497,3.4493334,2.7531035
0,3,13799,,,
0,3,13830,,,
0,3,13842,70.79171,70.50177,70.29191
0,3,13867,13.792935,13.76538,13.694706
0,3,13996,,,
0,3,14320,,,
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,
0,20,7457,,,
0,20,8011,,,
0,20,8264,4.5,4.3285713,4.2599998
0,20,8587,,,
0,44,207,28.025,25.493055,23.4675
0,44,355,23.47,30.540588,31.483334
0,44,394,,,
0,44,1345,32.95,17.477777,5.1
0,44,1768,9.0,10.842857,11.58
0,44,2277,101.72333,107.29,110.63
0,44,2622,37.015003,22.167778,10.29
0,44,2762,1.63,1.8942858,2.0
0,44,3283,23.692501,22.679998,22.275
0,44,4673,156.05667,159.3275,161.29001
0,44,4801,,,
0,44,4893,30.4,24.12143,21.61
0,44,5147,32.85,33.195835,33.265
0,44,5513,18.33,23.644814,24.07
0,44,5563,24.71,18.623636,11.32
0,44,5921,4.87,1.8942858,2.0
0,44,5924,5.77,11.098572,13.2300005
0,44,8140,,,
0,44,8654,,,
0,44,8726,36.600002,45.57143,49.16
0,44,9290,8.17,6.5271425,5.87
0,44,9438,13.87,34.584034,35.337273
0,44,9541,2.8700001,3.7914288,4.1600003
0,44,10021,62.035,76.93894,80.91334
0,44,10424,27.0,22.785715,21.1
0,44,10798,10.03,18.994287,22.58
0,44,11524,104.75455,108.25821,109.971115
0,44,11575,,,
0,44,11756,,37.47235,37.47235
0,44,12063,9.1,15.385714,17.9
0,44,12276,31.369999,40.32417,42.114998
0,44,12360,,,
0,44,12651,,,
0,44,12908,,,
0,44,13089,39.364998,20.884445,6.1
0,44,13707,,22.58,22.58
0,44,13734,17.6,16.939285,16.675
0,44,14239,30.67,23.445,22.0
0,47,367,1.0699999,1.07,
0,47,639,21.630001,19.565716,18.74
0,47,655,7.6699996,6.312857,5.77
0,47,1149,,,
0,47,1485,,,
0,47,1969,8.5,6.2285714,5.32
0,47,3179,,,
0,47,3234,5.4700003,4.1414285,3.6100001
0,47,3463,7.2000003,13.485715,16.0
0,47,3515,31.6,22.642857,19.06
0,47,4337,43.13,33.658573,29.869999
0,47,4431,22.23,16.837143,14.68
0,47,5317,6.9,7.5928574,7.87
0,47,5604,,,
0,47,5619,18.869999,13.248571,11.0
0,47,5657,1.2299999,1.23,
0,47,5871,5.5299997,3.7942855,3.1000001
0,47,6341,23.47,22.998571,22.81
0,47,6898,4.3,7.4714284,8.74
0,47,7022,2.57,2.3914285,2.32
0,47,7186,41.0,27.978573,22.77
0,47,7457,4.37,5.2128572,5.5499997
0,47,7469,,,
0,47,7984,25.869999,17.184286,13.71
0,47,8011,75.115,87.77334,97.9
0,47,8157,3.07,3.07,
0,47,8264,63.829998,41.20857,32.16
0,47,8468,4.07,2.9342859,2.48
0,47,8587,13.900001,11.0,9.839999
0,47,8869,15.53,15.401428,15.349999
0,47,10705,1.4300001,1.4014286,1.39
0,47,11000,,,
0,47,11015,1.6999999,1.7,
0,47,11526,3.73,3.4871428,3.3899999
0,47,11552,,,
0,47,11721,19.265,21.254286,22.050001
0,47,11983,0.93,0.93,
0,47,12171,6.9700003,6.784286,6.71
0,47,12298,,,
0,47,13522,26.1,22.021427,20.39
