Client,Warehouse,Product,2023-09-04,2023-09-11,2023-09-18
0,1,367,51.86,,
0,1,639,104.71,121.85,118.425
0,1,655,30.751665,,30.691765
0,1,1149,34.275,34.275,34.28
0,1,1485,28.98,,28.977728
0,1,1965,0.0,,
0,1,1969,37.8,,
0,1,3179,37.670002,,37.67
0,1,3234,,,25.69
0,1,3463,60.94,,60.94
0,1,3515,96.05,96.05,86.29
0,1,4337,,,65.35
0,1,4431,39.464,39.46,39.4675
0,1,5317,,,42.79
0,1,5604,,53.46,53.460003
0,1,5619,39.2675,,49.26
0,1,5657,39.46,,39.47
0,1,5871,37.065,,33.22
0,1,6341,82.19,89.74,
0,1,6898,53.97,,
0,1,7022,42.06,,
0,1,7186,51.86,,50.144444
0,1,7457,,,49.26
0,1,7469,35.47,,35.474
0,1,7661,53.46,53.46,53.46
0,1,7984,,,
0,1,8011,133.74947,146.1825,139.66
0,1,8157,25.69,,
0,1,8264,133.5,110.13,133.49554
0,1,8468,43.57,,
0,1,8587,49.56,49.57,
0,1,8869,49.57,49.565,49.56
0,1,10705,49.26,,49.26
0,1,11000,32.772858,,32.087917
0,1,11015,,,29.245
0,1,11526,,,60.94
0,1,11552,32.67,32.67,31.926155
0,1,11983,31.175,,31.18
0,1,12171,,,172.64
0,1,12298,,,
0,1,14160,37.97,,
0,1,14311,57.55,57.55,57.55
0,3,0,122.7289,122.729996,122.729996
0,3,400,37.163776,37.16,37.15989
0,3,439,35.316597,38.1725,40.569416
0,3,1102,19.87037,21.463816,20.902597
0,3,1154,140.29404,140.39815,140.91934
0,3,1181,0.0,0.546,0.14368421
0,3,1274,,,0.2
0,3,1536,18.409292,18.409306,18.409264
0,3,1704,,,
0,3,2119,5.0956445,4.2146244,5.50364
0,3,2391,0.14560975,0.21088235,0.35799998
0,3,2506,2.6023989,6.3905406,6.374841
0,3,2628,31.07331,41.941925,43.624584
0,3,2838,15.274006,15.27421,
0,3,2884,12.650602,8.222892,11.5112705
0,3,2949,49.77107,49.77086,49.771034
0,3,3401,,,
0,3,3419,52.5,52.5,52.5
0,3,3520,27.78012,27.743828,26.609324
0,3,3583,10.719339,11.189189,12.472826
0,3,3702,19.77257,19.399244,19.772062
0,3,3751,0.0,0.0,0.0
0,3,3778,3.41,3.41,3.41
0,3,4285,55.911694,55.800156,55.9099
0,3,4520,0.47700003,0.70769227,0.6621569
0,3,4592,19.173914,15.014591,16.88326
0,3,5023,6.8186207,6.8188887,6.8190475
0,3,5274,46.510353,46.814877,46.810028
0,3,5376,20.45176,20.452429,20.451216
0,3,5456,28.43313,31.701797,31.70191
0,3,5493,170.45135,170.38576,170.38634
0,3,5512,40.22899,37.117016,37.244213
0,3,5599,0.0,0.0,0.0
0,3,5824,,,13.64
0,3,5901,,,
0,3,5933,38.18032,38.18,38.18029
0,3,6100,52.16,52.16,52.16
0,3,6289,0.40923077,0.41,0.40911764
0,3,6436,40.41508,41.508514,41.53574
0,3,6581,16.640326,16.957987,14.352632
0,3,6614,0.06,0.0,0.22260869
0,3,6816,,21.818857,21.8195
0,3,6838,0.68,,0.682
0,3,7256,42.951748,42.951485,42.9522
0,3,7299,40.909916,40.91,40.91
0,3,7363,18.409927,18.41,18.409864
0,3,7918,40.909927,40.91,40.91
0,3,8087,26.18087,17.765535,
0,3,8123,61.234818,61.02659,61.229324
0,3,8196,0.0,0.0,0.0
0,3,8313,42.951233,42.951443,42.9515
0,3,8439,34.706642,34.702095,34.702087
0,3,8689,32.04841,32.047684,32.04776
0,3,8754,48.75,48.471428,48.75
0,3,8851,15.448565,11.777027,13.5904255
0,3,8868,1.36,1.3627273,1.3628571
0,3,8874,25.67967,28.977758,28.977959
0,3,9003,0.5857143,0.6917059,0.7804348
0,3,9025,33.41,33.41,33.40991
0,3,9055,,,
0,3,9771,87.304214,87.2712,87.27117
0,3,9841,24.41827,24.239614,24.267273
0,3,10278,20.45,,20.45
0,3,10359,48.75269,48.75,48.75
0,3,10500,26.325834,32.050003,32.048946
0,3,11146,43.560875,46.311565,45.43706
0,3,11374,5.677215,5.156492,5.7069287
0,3,11418,40.632412,45.680096,43.741432
0,3,11496,25.148344,24.768991,25.31406
0,3,11611,1.36,,1.3633333
0,3,12086,158.10168,158.07692,158.62903
0,3,12167,,,
0,3,12288,50.861572,50.861515,50.86127
0,3,12346,,,1.3625
0,3,12891,3.4190853,8.947812,10.361184
0,3,13799,40.91,40.91,40.91
0,3,13830,,,0.82
0,3,13842,60.146465,6.1852703,23.08834
0,3,13867,13.63924,13.638607,13.638867
0,3,13996,1.3632257,1.3635,1.3630189
0,3,14320,2.734,2.7276921,2.7271428
0,20,4337,,,
0,20,4431,,,
0,20,5871,,,36.87
0,20,7457,,,49.26
0,20,8011,146.185,,
0,20,8264,,,133.49
0,20,8587,,,49.56
0,44,207,,,29.539999
0,44,355,,54.32,
0,44,394,,,
0,44,1345,,,
0,44,1768,,,44.698574
0,44,2277,,,
0,44,2622,,,37.81
0,44,2762,,,
0,44,3283,,27.707895,31.503334
0,44,4673,,154.39499,210.50835
0,44,4801,,,46.826664
0,44,4893,,,
0,44,5147,,46.826664,
0,44,5513,,,
0,44,5563,,,
0,44,5921,,,
0,44,5924,,,
0,44,8140,,,54.92
